"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Jonathan Gradit","Lens","FRA","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,40,38,2,5,5,0
"Jonathan Iglesias","Clermont Foot","URU","MF",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,11,10,1,0,0,0
"Jonathan Ikone","Lille","FRA","MF","FW",23,0,1,0,0,22,8,36.4,0.05,0.13,18.7,2,35,28,7,2,1,1
"Jonathan Varane","Lens","FRA","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Jordan Amavi","Nice","FRA","DF",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,1,1,0
"Jordan Amavi","Nice","FRA","DF",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,1,0,1
"Jordan Amavi","Marseille","FRA","DF","FW",27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,1,1,0
"Jordan Amavi","Marseille","FRA","DF","FW",27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,1,0,1
"Jordan Ferri","Montpellier","FRA","MF",NA,29,2,2,0,0,14,2,14.3,0,0,25.8,0,89,76,13,5,5,0
"Jordan Lotomba","Nice","SUI","DF",NA,22,0,0,0,0,9,2,22.2,0,0,17.1,0,37,30,7,4,4,0
"Jordan Tell","Clermont Foot","GLP","FW",NA,24,1,2,0,0,8,3,37.5,0.13,0.33,12.1,0,10,8,2,1,0,1
"Joris Chotard","Montpellier","FRA","MF",NA,19,1,2,0,0,18,3,16.7,0.06,0.33,20.9,0,37,31,6,5,3,2
"José Fonte","Lille","POR","DF",NA,37,2,2,0,0,21,6,28.6,0,0,11.2,0,31,27,4,5,4,1
"Josh Maja","Bordeaux","NGA","FW",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Josué Albert","Clermont Foot","GUF","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Josuha Guilavogui","Bordeaux","FRA","MF","DF",30,1,2,0,0,9,3,33.3,0.11,0.33,18.5,0,31,27,4,4,4,0
"Juan Bernat","Paris S-G","ESP","DF","MF",28,0,0,0,0,1,1,100,0,0,15.3,0,10,10,0,1,1,0
"Juan Ignacio Ramírez","Saint-Étienne","URU","FW",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Julian Draxler","Paris S-G","GER","FW","MF",27,1,3,0,0,9,3,33.3,0.22,0.67,15.4,0,15,12,3,2,2,0
"Julian Pollersbeck","Lyon","GER","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Julien Faussurier","Brest","FRA","MF","DF",34,1,1,0,0,4,3,75,0,0,15.4,0,20,16,4,1,0,1
"Julien Laporte","Lorient","FRA","DF",NA,27,0,2,0,0,17,3,17.6,0.12,0.67,13.5,0,12,11,1,1,1,0
"Junior Dina Ebimbe","Paris S-G","FRA","MF",NA,20,0,0,0,0,4,1,25,0,0,25.3,0,4,4,0,1,1,0
"Junior Mwanga","Bordeaux","FRA","DF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Junior Sambia","Montpellier","FRA","DF","FW",24,0,1,0,0,20,6,30,0.05,0.17,23.4,2,34,20,14,3,2,1
"Justin Kluivert","Nice","NED","MF",NA,22,5,9,0,0,30,10,33.3,0.13,0.4,18.6,2,64,34,30,8,3,5
"Kaj Sierhuis","Reims","NED","FW",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Kalifa Coulibaly","Nantes","MLI","FW",NA,29,0,5,0,0,26,10,38.5,0.19,0.5,9.2,0,15,13,2,0,0,0
"Kamaldeen Sulemana","Rennes","GHA","MF","FW",19,2,6,0,0,26,8,30.8,0.15,0.5,20.5,0,46,34,12,4,3,1
"Kamory Doumbia","Reims","MLI","MF","FW",18,1,3,0,0,4,2,50,0.5,1,17,0,11,7,4,2,1,1
"Karim Azamoum","Troyes","FRA","DF",NA,31,0,0,0,0,3,3,100,0,0,22.4,1,1,1,0,0,0,0
"Karl Toko Ekambi","Lyon","CMR","FW",NA,28,5,17,2,2,74,36,48.6,0.14,0.28,14.4,0,85,65,20,12,9,3
"Karol Fila","Strasbourg","POL","DF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,8,0,1,1,0
"Kasper Dolberg","Nice","DEN","FW",NA,23,2,8,2,2,38,13,34.2,0.11,0.31,16.2,0,31,24,7,3,2,1
"Kevin Danso","Lens","AUT","DF",NA,22,2,4,0,0,13,4,30.8,0.15,0.5,10.6,0,25,20,5,3,1,2
"Kévin Gameiro","Strasbourg","FRA","FW",NA,34,3,14,3,1,65,25,38.5,0.15,0.4,14.2,0,67,57,10,9,6,3
"Kévin N'Doram","Metz","FRA","MF",NA,25,0,0,0,0,7,1,14.3,0,0,16.6,0,23,21,2,2,1,1
"Kevin Volland","Monaco","GER","MF","FW",29,9,18,1,1,50,23,46,0.16,0.35,13.5,2,69,58,11,17,14,3
"Keylor Navas","Paris S-G","CRC","GK",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Khéphren Thuram","Nice","FRA","MF",NA,20,2,6,0,0,23,7,30.4,0.17,0.57,17,0,52,40,12,9,6,3
"Konrad De La Fuente","Marseille","USA","FW","MF",20,2,2,0,0,15,4,26.7,0,0,17.3,0,22,18,4,5,3,2
"Krépin Diatta","Monaco","SEN","MF","DF",22,0,1,0,0,3,3,100,0.33,0.33,17.4,0,4,4,0,1,1,0
"Kylian Mbappé","Paris S-G","FRA","FW",NA,22,17,45,4,4,143,59,41.3,0.17,0.41,16.9,3,181,115,66,40,21,19
"Lamine Ghezali","Saint-Étienne","FRA","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Lamine Gueye","Metz","SEN","FW","MF",23,3,3,0,0,14,7,50,0,0,17.5,1,22,13,9,4,2,2
"Laurent Abergel","Lorient","FRA","MF",NA,28,2,2,0,0,29,7,24.1,0,0,24.2,0,83,67,16,9,8,1
"Laurent Koscielny","Bordeaux","FRA","DF",NA,35,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,9,9,0,1,1,0
"Leandro Paredes","Paris S-G","ARG","MF",NA,27,2,3,0,0,8,2,25,0.13,0.5,27.3,0,19,16,3,5,2,3
"Lebo Mothiba","Strasbourg","RSA","FW",NA,25,0,0,0,0,5,2,40,0.2,0.5,15.4,0,6,4,2,1,0,1
"Lebo Mothiba","Strasbourg","RSA","FW",NA,25,0,0,0,0,5,2,40,0.2,0.5,15.4,0,0,0,0,0,0,0
"Lebo Mothiba","Troyes","RSA","FW","MF",25,0,2,1,1,5,2,40,0.2,0.5,15.4,0,6,4,2,1,0,1
"Lebo Mothiba","Troyes","RSA","FW","MF",25,0,2,1,1,5,2,40,0.2,0.5,15.4,0,0,0,0,0,0,0
"Lenny Joseph","Metz","FRA","FW","MF",20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Lenny Lacroix","Metz","FRA","DF",NA,18,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,1
"Leny Yoro","Lille","FRA","MF",NA,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Leo Dubois","Lyon","FRA","DF",NA,26,0,0,0,0,10,1,10,0,0,20.8,0,45,34,11,5,3,2
"Léo Jardim","Lille","BRA","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Léo Leroy","Montpellier","FRA","MF",NA,21,0,0,0,0,8,3,37.5,0,0,26.8,0,8,8,0,0,0,0
"Léo Pétrot","Lorient","FRA","DF",NA,24,0,1,0,0,5,3,60,0.2,0.33,9.8,0,6,6,0,0,0,0
"Leonardo Balerdi","Marseille","ARG","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,3,3,2,1,1
"Lesley Ugochukwu","Rennes","FRA","MF",NA,17,0,1,0,0,4,1,25,0.25,1,17.1,0,6,5,1,1,1,0
"Levi Lumeka","Troyes","ENG","DF","FW",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Lilian Brassier","Brest","FRA","DF",NA,21,0,1,0,0,11,2,18.2,0.09,0.5,18.5,0,20,18,2,1,1,0
"Lionel Messi","Paris S-G","ARG","FW","MF",34,14,20,0,0,89,29,32.6,0.07,0.21,19.1,16,156,113,43,27,19,8
"Lohann Doucet","Nantes","FRA","MF","DF",18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Loïc Bade","Rennes","FRA","DF",NA,21,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,5,3,2,1,0,1
"Lorenz Assignon","Rennes","TOG","DF",NA,21,2,2,0,0,6,4,66.7,0,0,8.4,0,18,13,5,1,1,0
"Loris Benito","Bordeaux","SUI","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Louis Mafouta","Metz","CTA","FW",NA,27,0,2,0,0,9,7,77.8,0.22,0.29,15.7,0,11,9,2,0,0,0
"Loum Tchaouna","Rennes","FRA","FW","MF",17,0,0,0,0,2,1,50,0,0,16.1,0,3,2,1,0,0,0
"Lovro Majer","Rennes","CRO","MF","FW",23,8,14,0,0,45,18,40,0.13,0.33,19.9,4,102,65,37,20,17,3
"Luan Peres Petroni","Marseille","BRA","DF",NA,27,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,33,27,6,5,4,1
"Lucas Calodat","Saint-Étienne","FRA","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Lucas Da Cunha","Clermont Foot","FRA","FW","MF",20,0,2,0,0,10,3,30,0,0,24.4,1,22,19,3,1,1,0
"Lucas Da Cunha","Clermont Foot","FRA","FW","MF",20,0,2,0,0,10,3,30,0,0,24.4,1,23,14,9,1,1,0
"Lucas Da Cunha","Clermont Foot","FRA","FW","MF",20,0,2,0,0,18,6,33.3,0.11,0.33,19.8,0,22,19,3,1,1,0
"Lucas Da Cunha","Clermont Foot","FRA","FW","MF",20,0,2,0,0,18,6,33.3,0.11,0.33,19.8,0,23,14,9,1,1,0
"Lucas Da Cunha","Nice","FRA","MF",NA,20,1,1,0,0,10,3,30,0,0,24.4,1,22,19,3,1,1,0
"Lucas Da Cunha","Nice","FRA","MF",NA,20,1,1,0,0,10,3,30,0,0,24.4,1,23,14,9,1,1,0
"Lucas Da Cunha","Nice","FRA","MF",NA,20,1,1,0,0,18,6,33.3,0.11,0.33,19.8,0,22,19,3,1,1,0
"Lucas Da Cunha","Nice","FRA","MF",NA,20,1,1,0,0,18,6,33.3,0.11,0.33,19.8,0,23,14,9,1,1,0
"Lucas Gourna-Douath","Saint-Étienne","FRA","MF",NA,17,0,1,0,0,12,2,16.7,0.08,0.5,17.2,0,28,24,4,1,0,1
"Lucas Paquetá","Lyon","BRA","MF","FW",23,6,15,1,1,86,33,38.4,0.09,0.24,19.4,3,120,80,40,14,10,4
"Lucas Perrin","Strasbourg","FRA","DF",NA,22,1,2,0,0,9,3,33.3,0.11,0.33,15.2,0,39,33,6,3,2,1
"Lucien Agoume","Brest","FRA","MF",NA,19,0,0,0,0,15,1,6.7,0,0,11.9,0,35,28,7,2,2,0
"Ludovic Ajorque","Strasbourg","FRA","FW",NA,27,8,20,3,3,56,24,42.9,0.16,0.38,13.5,0,84,63,21,10,6,4
"Ludovic Blas","Nantes","FRA","MF","FW",23,5,15,5,5,85,32,37.6,0.06,0.16,20.6,1,107,77,30,17,12,5
"Luis Henrique","Marseille","BRA","FW","MF",19,1,1,0,0,6,2,33.3,0,0,14.9,0,13,10,3,1,1,0
"M'Baye Niang","Bordeaux","SEN","FW",NA,26,1,4,0,0,26,11,42.3,0.12,0.27,15.9,1,14,9,5,2,2,0
"Maghnes Akliouche","Monaco","FRA","MF","FW",19,0,0,0,0,2,1,50,0,0,16,0,1,1,0,0,0,0
"Mahame Siby","Strasbourg","MLI","DF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Mahdi Camara","Saint-Étienne","FRA","MF","DF",23,0,3,0,0,28,15,53.6,0.11,0.2,18.7,0,79,54,25,5,3,2
"Malo Gusto","Lyon","FRA","DF",NA,18,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,46,43,3,6,5,1
"Mama Samba Baldé","Troyes","GNB","MF","FW",25,2,5,1,0,47,17,36.2,0.06,0.18,16.4,0,49,31,18,5,2,3
"Mamadou Camara","Troyes","MLI","FW",NA,20,0,0,0,0,1,1,100,0,0,12.6,0,1,1,0,1,1,0
"Mamadou Fofana","Metz","MLI","DF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Mamadou Sakho","Montpellier","FRA","DF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,17,16,1,4,3,1
"Marc-Aurèle Caillard","Metz","FRA","GK",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Marcelo","Bordeaux","BRA","DF",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,9,7,2,1,0,1
"Marcelo","Bordeaux","BRA","DF",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Marcelo","Lyon","BRA","DF",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,9,7,2,1,0,1
"Marcelo","Lyon","BRA","DF",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Marcin Bułka","Nice","POL","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Marco Bizot","Brest","NED","GK",NA,30,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,6,6,0,2,2,0
"Marco Verratti","Paris S-G","ITA","MF",NA,28,2,4,0,0,7,2,28.6,0.29,1,16.4,0,75,69,6,6,6,0
"Marcus Coco","Nantes","FRA","MF","FW",25,1,2,0,0,12,3,25,0.08,0.33,17.4,0,17,11,6,2,2,0
"Marin Jakoliš","Angers","CRO","FW",NA,24,0,0,0,0,9,3,33.3,0,0,15.5,0,8,4,4,0,0,0
"Mario Lemina","Nice","GAB","MF",NA,27,0,2,0,0,16,4,25,0.13,0.5,15.5,0,33,26,7,2,1,1
"Marquinhos","Paris S-G","BRA","DF",NA,27,0,5,0,0,21,7,33.3,0.24,0.71,10.1,0,22,19,3,2,2,0
"Marshall Munetsi","Reims","ZIM","MF","DF",25,1,6,0,0,32,13,40.6,0.16,0.38,17,0,28,20,8,3,2,1
"Martin Adeline","Reims","FRA","MF","FW",17,0,0,0,0,4,1,25,0,0,11.8,0,10,8,2,0,0,0
"Martin Satriano","Brest","URU","FW",NA,20,0,4,0,0,24,10,41.7,0.17,0.4,15.7,0,6,3,3,0,0,0
"Martin Terrier","Rennes","FRA","FW","MF",24,3,24,2,2,86,44,51.2,0.22,0.43,14.9,0,109,85,24,18,14,4
"Massadio Haïdara","Lens","MLI","DF",NA,28,1,2,0,0,5,2,40,0.2,0.5,15.1,0,12,10,2,2,2,0
"Matheus Thuler","Montpellier","BRA","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Mathias Pereira Lage","Angers","POR","DF",NA,24,2,6,0,0,19,6,31.6,0.21,0.67,19.8,2,22,13,9,5,2,3
"Mathieu Cafaro","Reims","FRA","MF","FW",24,0,0,0,0,6,2,33.3,0,0,22.5,1,4,4,0,0,0,0
"Mathys Saban","Saint-Étienne","FRA","FW","MF",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Mathys Tel","Rennes","FRA","FW","MF",16,0,0,0,0,3,1,33.3,0,0,17.5,1,2,1,1,0,0,0
"Mattéo Guendouzi","Marseille","FRA","MF",NA,22,6,10,0,0,50,18,36,0.08,0.22,18.1,0,111,85,26,12,10,2
"Matthieu Dreyer","Lorient","FRA","GK",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Matthieu Udol","Metz","FRA","DF",NA,25,0,1,0,0,5,2,40,0.2,0.5,18,0,16,12,4,1,0,1
"Matthis Abline","Rennes","FRA","FW",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Matz Sels","Strasbourg","BEL","GK",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,3,0,0,0
"Mauro Icardi","Paris S-G","ARG","FW",NA,28,0,4,0,0,28,9,32.1,0.14,0.44,10.8,0,21,16,5,4,1,3
"Maxence Caqueret","Lyon","FRA","MF",NA,21,0,0,0,0,15,2,13.3,0,0,22.3,0,63,53,10,5,5,0
"Maxence Rivera","Saint-Étienne","FRA","FW",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Maxime Busi","Reims","BEL","DF",NA,21,0,1,0,0,6,2,33.3,0.17,0.5,13.6,0,30,28,2,0,0,0
"Maxime Estève","Montpellier","FRA","DF",NA,19,0,0,0,0,5,1,20,0,0,7.5,0,8,6,2,0,0,0
"Maxime Le Marchand","Strasbourg","FRA","DF",NA,31,1,2,0,0,3,2,66.7,0.33,0.5,12.6,0,5,4,1,1,1,0
"Maxwel Cornet","Lyon","CIV","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Mehdi Chahiri","Strasbourg","MAR","DF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Mehdi Zerkane","Bordeaux","ALG","MF","DF",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,3,2,0,0,0
"Melvin Bard","Nice","FRA","DF",NA,20,2,4,0,0,5,2,40,0.4,1,17.2,0,45,40,5,4,4,0
"Mexer","Bordeaux","MOZ","DF",NA,32,0,1,0,0,5,1,20,0.2,1,17.2,0,7,6,1,0,0,0
"Mickael Nade","Saint-Étienne","FRA","DF",NA,22,0,1,0,0,7,1,14.3,0.14,1,10.1,0,20,14,6,1,1,0
"Miguel Trauco","Saint-Étienne","PER","DF","MF",28,0,1,0,0,11,3,27.3,0.09,0.33,23.7,1,15,9,6,0,0,0
"Mihailo Ristić","Montpellier","SRB","DF",NA,25,3,4,0,0,18,5,27.8,0.06,0.2,29,1,45,34,11,6,5,1
"Mitchell van Bergen","Reims","NED","FW","MF",21,0,0,0,0,12,5,41.7,0,0,18,0,27,17,10,0,0,0
"Mohamed Achi","Nantes","FRA","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Mohamed Ali Cho","Angers","FRA","FW",NA,17,1,5,0,0,42,15,35.7,0.1,0.27,15.3,0,42,23,19,7,4,3
"Mohamed Lamine Bayo","Clermont Foot","GUI","FW",NA,23,5,19,3,2,63,26,41.3,0.19,0.46,13.1,0,63,44,19,8,5,3
"Moreto Cassamã","Reims","GNB","MF",NA,23,0,2,0,0,11,7,63.6,0.18,0.29,26.8,0,25,13,12,3,1,2
"Morgan Schneiderlin","Nice","FRA","MF",NA,31,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,14,12,2,1,1,0
"Moritz Jenz","Lorient","GER","DF",NA,22,0,1,0,0,9,1,11.1,0.11,1,8.9,0,9,7,2,0,0,0
"Moses Simon","Nantes","NGA","FW","MF",26,8,14,0,0,42,16,38.1,0.14,0.38,15.9,2,102,56,46,12,6,6
"Moussa Dembélé","Lyon","FRA","FW",NA,25,4,25,5,5,83,37,44.6,0.19,0.43,12.7,0,63,41,22,15,7,8
"Moussa Doumbia","Reims","MLI","FW",NA,26,0,0,1,0,3,2,66.7,0,0,26.7,0,3,2,1,2,2,0
"Moustapha Mbow","Reims","SEN","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Mykola Kukharevych","Troyes","UKR","FW",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Myron Boadu","Monaco","NED","FW",NA,20,1,5,0,0,21,8,38.1,0.19,0.5,10.5,0,22,16,6,5,3,2
"Myziane Maolida","Nice","COM","MF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Nabil Bentaleb","Angers","ALG","MF",NA,26,0,1,0,0,15,7,46.7,0.07,0.14,22.9,1,18,15,3,1,1,0
"Nassim Chadli","Troyes","FRA","MF","DF",20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0
"Nathan Bitumazala","Paris S-G","FRA","DF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Nathanael Mbuku","Reims","FRA","FW","MF",19,1,3,0,0,33,13,39.4,0.06,0.15,18.8,0,45,23,22,4,3,1
"Nayef Aguerd","Rennes","MAR","DF",NA,25,2,4,0,0,25,7,28,0.08,0.29,9.4,0,15,10,5,4,3,1
"Nelson Sissoko","Saint-Étienne","FRA","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Nemanja Radonjić","Marseille","SRB","FW",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Neymar","Paris S-G","BRA","FW","MF",29,6,19,4,3,50,25,50,0.2,0.4,19.2,8,127,84,43,16,15,1
"Nicholas Gioacchini","Montpellier","USA","FW","MF",21,2,2,0,0,11,2,18.2,0,0,11,0,14,8,6,4,2,2
"Nicolas Cozza","Montpellier","FRA","DF",NA,22,2,4,0,0,6,3,50,0.33,0.67,14.5,0,32,21,11,5,3,2
"Nicolas de Préville","Metz","FRA","FW","MF",30,2,7,0,0,41,10,24.4,0.12,0.5,20.9,4,68,31,37,5,3,2
"Nicolas Pallois","Nantes","FRA","DF",NA,33,0,1,0,0,8,2,25,0.13,0.5,12.5,0,13,12,1,1,1,0
"Noah Fatar","Angers","FRA","DF","MF",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Noah Guede-Nadje","Angers","FRA","MF",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Nordine Kandil","Strasbourg","FRA","MF","FW",19,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,3,2,1
"Nuno Mendes","Paris S-G","POR","DF",NA,19,1,1,0,0,7,1,14.3,0,0,20.6,0,44,31,13,8,6,2
"Opa Nguette","Metz","SEN","FW","MF",27,2,4,0,0,23,7,30.4,0.09,0.29,16.7,0,28,18,10,6,4,2
"Oriol Busquets","Clermont Foot","ESP","MF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"Osman Bukari","Nantes","GHA","FW","MF",22,4,6,0,0,20,9,45,0.1,0.22,18.2,0,34,26,8,8,7,1
"Otávio","Bordeaux","BRA","MF",NA,27,0,0,0,0,12,3,25,0,0,30.2,0,20,15,5,1,1,0
"Oualid El Hajjam","Troyes","MAR","DF",NA,30,1,2,0,0,10,3,30,0.1,0.33,21.3,0,14,11,3,3,2,1
"Ouparine Djoco","Clermont Foot","GNB","GK",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Oussama Targhalline","Marseille","MAR","FW",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Pablo Rosario","Nice","NED","MF",NA,24,2,2,0,0,19,3,15.8,0,0,19.7,0,52,47,5,7,7,0
"Pablo Sarabia","Paris S-G","ESP","FW",NA,29,0,1,0,0,1,1,100,1,1,3.6,0,0,0,0,0,0,0
"Papa Ndiaga Yade","Metz","MTN","DF","FW",21,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,16,11,5,1,1,0
"Pape Gueye","Marseille","SEN","MF",NA,22,1,1,0,0,30,4,13.3,0,0,22.8,0,29,21,8,2,1,1
"Pape Matar Sarr","Metz","SEN","MF",NA,18,3,4,0,0,31,8,25.8,0.03,0.13,29.2,1,62,49,13,8,8,0
"Patrick Berg","Lens","NOR","MF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,1,1,0
"Patrick Roberts","Troyes","ENG","MF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Pau López","Marseille","ESP","GK",NA,26,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,6,5,1,1,1,0
"Paul Baysse","Bordeaux","FRA","MF","DF",33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Paul Bernardoni","Angers","FRA","GK",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Paul Bernardoni","Angers","FRA","GK",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Paul Bernardoni","Saint-Étienne","FRA","GK",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Paul Bernardoni","Saint-Étienne","FRA","GK",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Paul Lasne","Brest","FRA","MF",NA,32,1,1,0,0,8,1,12.5,0,0,21.9,1,20,16,4,1,1,0
"Paul Nardi","Lorient","FRA","GK",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Pedro Chirivella","Nantes","ESP","MF",NA,24,1,4,0,0,21,6,28.6,0.14,0.5,21.2,0,61,59,2,4,4,0
"Pedro Mendes","Montpellier","POR","DF",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Philippe Koffi","Reims","CIV","FW",NA,19,0,1,0,0,9,2,22.2,0.11,0.5,14,0,11,5,6,2,1,1
"Philippe Sandler","Troyes","NED","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Pierre-Yves Hamel","Clermont Foot","FRA","FW",NA,27,0,0,0,0,13,4,30.8,0,0,16.3,0,2,2,0,0,0,0
"Pierre-Yves Hamel","Clermont Foot","FRA","FW",NA,27,0,0,0,0,13,4,30.8,0,0,16.3,0,9,5,4,0,0,0
"Pierre-Yves Hamel","Lorient","FRA","FW","MF",27,0,0,0,0,13,4,30.8,0,0,16.3,0,2,2,0,0,0,0
"Pierre-Yves Hamel","Lorient","FRA","FW","MF",27,0,0,0,0,13,4,30.8,0,0,16.3,0,9,5,4,0,0,0
"Pierrick Capelle","Angers","FRA","MF","DF",34,1,1,0,0,17,1,5.9,0,0,19.5,0,32,17,15,5,0,5
"Pol Lirola","Marseille","ESP","DF","FW",23,2,3,0,0,13,2,15.4,0.08,0.5,20.9,0,56,51,5,4,4,0
"Predrag Rajković","Reims","SRB","GK",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,8,0,0,0,0
"Presnel Kimpembe","Paris S-G","FRA","DF",NA,25,0,1,0,0,7,1,14.3,0.14,1,9.7,0,18,17,1,3,3,0
