"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Pablo","Bordeaux","BRA","DF",NA,28,6,58,4,1307,1508,86.7,429,482,89,124,184,67.4,740,809,91.5,2,1,0,1453,52,33,1,17,0,19,0,3,1786,7,6,85.7,1,14.3
"Pablo Martinez","Nîmes","FRA","DF",NA,30,18,84,2,835,1076,77.6,252,291,86.6,108,239,45.2,472,520,90.8,4,2,0,1019,55,54,0,10,0,1,0,2,1344,6,4,66.7,2,33.3
"Pablo Sarabia","Paris S-G","ESP","FW","MF",27,41,73,185,525,681,77.1,333,367,90.7,23,55,41.8,140,194,72.2,19,20,4,648,30,3,8,2,53,8,18,3,822,9,5,55.6,4,44.4
"Patrick Burner","Nice","MTQ","DF",NA,23,20,101,32,941,1099,85.6,484,515,94,37,96,38.5,413,449,92,7,9,5,935,160,27,0,1,24,133,0,4,1246,31,20,64.5,11,35.5
"Paul Lasne","Brest","FRA","MF","FW",30,14,54,68,546,665,82.1,302,342,88.3,39,63,61.9,193,227,85,16,13,4,657,5,3,2,4,12,2,0,3,774,9,6,66.7,3,33.3
"Pedro Mendes","Montpellier","POR","DF",NA,28,19,64,3,576,723,79.7,185,211,87.7,89,159,56,298,328,90.9,2,3,1,690,29,25,1,16,6,4,0,4,875,7,5,71.4,2,28.6
"Percy Prado","Nantes","PER","DF",NA,23,1,6,1,85,109,78,43,47,91.5,7,14,50,34,44,77.3,1,0,0,83,26,4,0,0,3,22,0,0,124,1,0,0,1,100
"Pierre Lees-Melou","Nice","FRA","MF",NA,26,57,157,153,1019,1221,83.5,499,550,90.7,98,144,68.1,392,451,86.9,33,27,6,1168,50,29,3,17,46,15,6,3,1556,43,25,58.1,18,41.9
"Pierrick Capelle","Angers","FRA","MF","DF",32,50,68,102,635,796,79.8,339,381,89,36,70,51.4,220,272,80.9,26,11,4,750,44,7,1,4,32,33,4,2,1016,38,25,65.8,13,34.2
"Pierrick Valdivia","Nîmes","FRA","MF",NA,31,0,6,0,30,36,83.3,11,11,100,7,10,70,12,14,85.7,0,0,0,35,0,0,0,1,0,0,0,1,39,1,0,0,1,100
"Presnel Kimpembe","Paris S-G","FRA","DF",NA,23,6,58,2,1056,1114,94.8,467,482,96.9,53,64,82.8,516,534,96.6,1,0,0,1090,23,21,0,4,1,2,0,1,1231,15,13,86.7,2,13.3
"Quentin Boisgard","Toulouse","FRA","MF","FW",22,27,41,61,391,497,78.7,277,317,87.4,15,35,42.9,77,101,76.2,17,7,2,456,40,8,1,1,24,11,14,1,674,53,31,58.5,22,41.5
"Quentin Cornette","Amiens","FRA","FW","MF",25,13,14,39,75,140,53.6,40,46,87,9,37,24.3,25,41,61,3,6,2,121,18,1,1,0,47,5,12,1,213,13,9,69.2,4,30.8
"Rachid Alioui","Angers","MAR","FW",NA,27,24,35,108,345,476,72.5,199,254,78.3,14,25,56,100,134,74.6,18,9,2,438,38,2,0,2,15,2,1,0,631,22,16,72.7,6,27.3
"Racine Coly","Nice","SEN","DF","FW",23,7,43,20,450,534,84.3,240,266,90.2,22,36,61.1,182,212,85.8,1,2,1,443,90,14,0,3,9,76,0,1,633,9,5,55.6,4,44.4
"Rafael","Lyon","BRA","DF",NA,29,11,34,28,355,444,80,235,256,91.8,12,28,42.9,95,129,73.6,3,3,0,376,67,2,0,1,17,64,0,1,552,15,8,53.3,7,46.7
"Raoul Bellanova","Bordeaux","ITA","DF",NA,19,2,0,3,22,28,78.6,15,17,88.2,1,2,50,4,5,80,0,0,0,21,7,1,0,0,0,6,0,0,31,1,1,100,0,0
"Raphinha","Rennes","BRA","MF","FW",22,64,69,155,444,678,65.5,228,287,79.4,51,116,44,147,210,70,42,20,4,587,87,24,3,9,93,13,49,4,949,112,49,43.8,63,56.3
"Rayan Aït-Nouri","Angers","ALG","DF",NA,18,45,56,69,618,808,76.5,321,354,90.7,43,98,43.9,220,286,76.9,9,17,13,655,151,3,0,2,43,148,0,2,972,35,19,54.3,16,45.7
"Rayan Cherki","Lyon","FRA","MF","FW",15,2,3,10,42,65,64.6,22,28,78.6,1,6,16.7,12,14,85.7,1,0,0,60,5,1,1,0,5,3,1,0,88,13,10,76.9,3,23.1
"Rayan Philippe","Dijon","FRA","FW",NA,18,0,1,3,5,7,71.4,4,5,80,0,1,0,1,1,100,0,0,0,7,0,0,0,0,0,0,0,0,10,1,1,100,0,0
"Reinildo Mandava","Lille","MOZ","DF","MF",25,31,45,58,520,669,77.7,280,311,90,27,62,43.5,187,234,79.9,6,9,3,563,106,10,0,3,40,96,0,0,799,14,8,57.1,6,42.9
"Remi Oudin","Reims","FRA","FW","MF",22,22,37,85,294,459,64.1,129,167,77.2,43,93,46.2,112,162,69.1,21,12,4,437,20,6,4,9,42,7,3,2,351,13,11,84.6,2,15.4
"Remi Oudin","Reims","FRA","FW","MF",22,22,37,85,294,459,64.1,129,167,77.2,43,93,46.2,112,162,69.1,21,12,4,437,20,6,4,9,42,7,3,2,625,17,11,64.7,6,35.3
"Remi Oudin","Bordeaux","FRA","FW","MF",22,9,24,67,294,459,64.1,129,167,77.2,43,93,46.2,112,162,69.1,21,12,4,437,20,6,4,9,42,7,3,2,351,13,11,84.6,2,15.4
"Remi Oudin","Bordeaux","FRA","FW","MF",22,9,24,67,294,459,64.1,129,167,77.2,43,93,46.2,112,162,69.1,21,12,4,437,20,6,4,9,42,7,3,2,625,17,11,64.7,6,35.3
"Remi Oudin","Bordeaux","FRA","FW","MF",22,9,24,67,178,278,64,94,115,81.7,5,29,17.2,66,101,65.3,5,4,0,437,20,6,4,9,42,7,3,2,351,13,11,84.6,2,15.4
"Remi Oudin","Bordeaux","FRA","FW","MF",22,9,24,67,178,278,64,94,115,81.7,5,29,17.2,66,101,65.3,5,4,0,437,20,6,4,9,42,7,3,2,625,17,11,64.7,6,35.3
"Remi Oudin","Reims","FRA","FW","MF",22,22,37,85,294,459,64.1,129,167,77.2,43,93,46.2,112,162,69.1,21,12,4,264,14,1,1,0,23,11,2,0,351,13,11,84.6,2,15.4
"Remi Oudin","Reims","FRA","FW","MF",22,22,37,85,294,459,64.1,129,167,77.2,43,93,46.2,112,162,69.1,21,12,4,264,14,1,1,0,23,11,2,0,625,17,11,64.7,6,35.3
"Remi Oudin","Reims","FRA","FW","MF",22,22,37,85,178,278,64,94,115,81.7,5,29,17.2,66,101,65.3,5,4,0,437,20,6,4,9,42,7,3,2,351,13,11,84.6,2,15.4
"Remi Oudin","Reims","FRA","FW","MF",22,22,37,85,178,278,64,94,115,81.7,5,29,17.2,66,101,65.3,5,4,0,437,20,6,4,9,42,7,3,2,625,17,11,64.7,6,35.3
"Remi Oudin","Reims","FRA","FW","MF",22,22,37,85,178,278,64,94,115,81.7,5,29,17.2,66,101,65.3,5,4,0,264,14,1,1,0,23,11,2,0,351,13,11,84.6,2,15.4
"Remi Oudin","Reims","FRA","FW","MF",22,22,37,85,178,278,64,94,115,81.7,5,29,17.2,66,101,65.3,5,4,0,264,14,1,1,0,23,11,2,0,625,17,11,64.7,6,35.3
"Remi Oudin","Bordeaux","FRA","FW","MF",22,9,24,67,294,459,64.1,129,167,77.2,43,93,46.2,112,162,69.1,21,12,4,264,14,1,1,0,23,11,2,0,351,13,11,84.6,2,15.4
"Remi Oudin","Bordeaux","FRA","FW","MF",22,9,24,67,294,459,64.1,129,167,77.2,43,93,46.2,112,162,69.1,21,12,4,264,14,1,1,0,23,11,2,0,625,17,11,64.7,6,35.3
"Remi Oudin","Bordeaux","FRA","FW","MF",22,9,24,67,178,278,64,94,115,81.7,5,29,17.2,66,101,65.3,5,4,0,264,14,1,1,0,23,11,2,0,351,13,11,84.6,2,15.4
"Remi Oudin","Bordeaux","FRA","FW","MF",22,9,24,67,178,278,64,94,115,81.7,5,29,17.2,66,101,65.3,5,4,0,264,14,1,1,0,23,11,2,0,625,17,11,64.7,6,35.3
"Rémi Walter","Nice","FRA","MF",NA,24,0,5,2,23,24,95.8,9,9,100,2,3,66.7,12,12,100,1,0,0,24,0,0,0,0,0,0,0,0,29,1,1,100,0,0
"Renato Sanches","Lille","POR","MF","FW",21,45,105,64,804,997,80.6,401,456,87.9,74,133,55.6,285,330,86.4,34,19,5,896,97,38,4,17,87,13,44,4,1210,72,50,69.4,22,30.6
"Renaud Cohade","Metz","FRA","MF",NA,34,27,71,30,477,585,81.5,240,267,89.9,51,79,64.6,176,209,84.2,8,3,0,540,44,15,1,2,22,4,16,1,668,8,3,37.5,5,62.5
"Renaud Emond","Nantes","BEL","FW",NA,27,5,10,17,55,79,69.6,30,41,73.2,5,7,71.4,17,24,70.8,2,0,0,75,4,1,0,2,0,1,0,0,111,3,2,66.7,1,33.3
"Renaud Ripart","Nîmes","FRA","FW","DF",26,35,43,134,416,624,66.7,230,309,74.4,26,49,53.1,144,205,70.2,20,12,4,538,81,0,2,2,30,48,0,5,940,56,20,35.7,36,64.3
"Riza Durmisi","Nice","DEN","DF","MF",25,2,3,18,80,99,80.8,39,41,95.1,4,15,26.7,37,41,90.2,0,0,0,80,19,2,0,1,9,12,5,0,117,2,0,0,2,100
"Romain Amalfitano","Dijon","FRA","MF",NA,29,24,94,28,702,898,78.2,304,345,88.1,84,152,55.3,304,368,82.6,12,14,4,873,24,12,5,9,25,8,4,1,1098,33,26,78.8,7,21.2
"Romain Del Castillo","Rennes","FRA","FW","MF",23,52,39,99,372,485,76.7,224,262,85.5,19,28,67.9,102,134,76.1,21,19,7,466,15,1,5,4,24,14,0,4,663,60,35,58.3,25,41.7
"Romain Hamouma","Saint-Étienne","FRA","FW","MF",32,15,35,76,182,270,67.4,93,111,83.8,19,40,47.5,54,81,66.7,18,11,1,240,30,9,3,5,46,1,14,0,379,28,12,42.9,16,57.1
"Romain Perraud","Brest","FRA","DF",NA,21,45,83,85,889,1159,76.7,507,573,88.5,55,126,43.7,317,397,79.8,16,14,13,880,276,28,0,8,59,248,0,3,1392,21,12,57.1,9,42.9
"Romain Philippoteaux","Nîmes","FRA","FW","MF",31,57,79,131,439,610,72,265,320,82.8,20,59,33.9,135,181,74.6,23,26,6,564,43,7,0,6,48,26,10,3,821,57,27,47.4,30,52.6
"Romain Thomas","Angers","FRA","DF",NA,31,2,41,1,1005,1178,85.3,260,283,91.9,220,306,71.9,511,562,90.9,5,0,0,1120,55,54,0,12,0,1,0,3,1425,3,3,100,0,0
"Ruben Aguilar","Monaco","FRA","DF",NA,26,32,52,80,662,787,84.1,399,422,94.5,31,69,44.9,212,251,84.5,18,28,15,665,122,13,1,3,63,109,0,0,913,22,12,54.5,10,45.5
"Ruben Gabrielsen","Toulouse","NOR","DF",NA,27,3,14,0,245,297,82.5,114,121,94.2,24,51,47.1,102,117,87.2,1,1,0,287,10,9,0,1,0,1,0,0,359,3,3,100,0,0
"Rubén Pardo","Bordeaux","ESP","MF",NA,26,4,12,4,95,116,81.9,47,50,94,9,19,47.4,34,40,85,1,1,0,108,7,5,0,1,5,0,2,1,132,1,1,100,0,0
"Ryad Boudebouz","Saint-Étienne","ALG","MF","FW",29,46,96,97,693,965,71.8,328,389,84.3,105,200,52.5,220,301,73.1,43,24,5,836,125,53,6,16,106,2,52,4,1126,46,28,60.9,18,39.1
"Sacha Boey","Rennes","FRA","DF",NA,18,3,6,11,66,82,80.5,41,47,87.2,5,9,55.6,18,22,81.8,2,1,1,70,12,0,1,1,3,12,0,0,98,1,1,100,0,0
"Sada Thioub","Angers","SEN","MF","FW",24,84,76,170,546,701,77.9,333,379,87.9,32,55,58.2,135,178,75.8,27,16,2,669,31,7,1,4,52,15,2,1,882,95,61,64.2,34,35.8
"Saîf-Eddine Khaoui","Marseille","TUN","MF","FW",24,1,5,4,40,61,65.6,20,24,83.3,2,7,28.6,12,20,60,2,1,0,54,7,2,1,0,7,0,5,0,80,4,3,75,1,25
"Saman Ghoddos","Amiens","IRN","FW",NA,25,3,10,11,68,97,70.1,35,46,76.1,11,20,55,18,25,72,5,2,1,84,13,4,1,2,16,2,6,0,121,2,1,50,1,50
"Samuel Grandsir","Brest","FRA","FW","MF",22,63,54,162,363,528,68.8,219,263,83.3,21,50,42,106,158,67.1,20,15,6,517,7,2,3,7,59,3,1,4,742,50,24,48,26,52
"Samuel Kalu","Bordeaux","NGA","DF","FW",21,54,44,130,380,523,72.7,198,235,84.3,28,55,50.9,135,183,73.8,10,6,4,489,30,0,2,7,30,29,1,4,784,96,48,50,47,49
"Samuel Moutoussamy","Nantes","COD","DF","MF",22,15,38,42,261,320,81.6,161,174,92.5,18,31,58.1,78,93,83.9,7,2,1,285,33,3,0,1,8,29,1,2,382,17,6,35.3,11,64.7
"Sanjin Prcić","Strasbourg","BIH","MF","FW",25,2,7,1,55,57,96.5,29,29,100,8,9,88.9,17,18,94.4,0,0,0,54,3,3,0,4,0,0,0,0,66,2,1,50,1,50
"Senou Coulibaly","Dijon","MLI","DF",NA,24,2,16,1,326,401,81.3,89,101,88.1,62,97,63.9,173,198,87.4,1,1,0,390,10,8,0,4,1,2,0,1,502,1,1,100,0,0
"Sergi Palencia","Saint-Étienne","ESP","DF",NA,23,13,26,21,206,271,76,117,134,87.3,15,25,60,64,87,73.6,2,3,1,210,60,3,0,2,19,57,0,1,321,4,4,100,0,0
"Sergio Rico","Paris S-G","ESP","GK",NA,25,0,0,0,38,48,79.2,15,17,88.2,1,9,11.1,21,21,100,0,0,0,32,16,3,0,0,0,0,0,0,54,1,1,100,0,0
"Serhou Guirassy","Amiens","GUI","FW",NA,23,30,51,178,440,622,70.7,291,374,77.8,21,32,65.6,100,146,68.5,14,7,1,594,26,2,1,5,8,5,0,2,869,32,15,46.9,17,53.1
"Sidy Sarr","Nîmes","SEN","MF",NA,23,7,58,21,373,529,70.5,159,212,75,50,85,58.8,161,210,76.7,11,6,1,519,10,9,0,12,2,1,0,0,672,14,9,64.3,5,35.7
"Sofiane Alakouch","Nîmes","MAR","DF",NA,21,32,78,39,648,798,81.2,342,376,91,40,79,50.6,260,305,85.2,11,13,7,601,196,13,0,4,29,183,0,1,984,33,17,51.5,16,48.5
"Souleyman Doumbia","Angers","CIV","DF",NA,22,22,19,16,38,47,80.9,19,20,95,1,2,50,17,22,77.3,1,0,0,37,10,0,0,0,3,10,0,0,58,5,3,60,2,40
"Souleyman Doumbia","Angers","CIV","DF",NA,22,22,19,16,38,47,80.9,19,20,95,1,2,50,17,22,77.3,1,0,0,37,10,0,0,0,3,10,0,0,362,8,5,62.5,3,37.5
"Souleyman Doumbia","Angers","CIV","DF",NA,22,22,19,16,226,298,75.8,118,132,89.4,8,32,25,88,110,80,4,4,2,233,64,2,0,2,16,62,0,1,58,5,3,60,2,40
"Souleyman Doumbia","Angers","CIV","DF",NA,22,22,19,16,226,298,75.8,118,132,89.4,8,32,25,88,110,80,4,4,2,233,64,2,0,2,16,62,0,1,362,8,5,62.5,3,37.5
"Souleyman Doumbia","Rennes","CIV","DF",NA,22,1,4,3,38,47,80.9,19,20,95,1,2,50,17,22,77.3,1,0,0,233,64,2,0,2,16,62,0,1,58,5,3,60,2,40
"Souleyman Doumbia","Rennes","CIV","DF",NA,22,1,4,3,38,47,80.9,19,20,95,1,2,50,17,22,77.3,1,0,0,233,64,2,0,2,16,62,0,1,362,8,5,62.5,3,37.5
"Souleyman Doumbia","Rennes","CIV","DF",NA,22,1,4,3,38,47,80.9,19,20,95,1,2,50,17,22,77.3,1,0,0,37,10,0,0,0,3,10,0,0,58,5,3,60,2,40
"Souleyman Doumbia","Rennes","CIV","DF",NA,22,1,4,3,38,47,80.9,19,20,95,1,2,50,17,22,77.3,1,0,0,37,10,0,0,0,3,10,0,0,362,8,5,62.5,3,37.5
"Souleyman Doumbia","Rennes","CIV","DF",NA,22,1,4,3,226,298,75.8,118,132,89.4,8,32,25,88,110,80,4,4,2,233,64,2,0,2,16,62,0,1,58,5,3,60,2,40
"Souleyman Doumbia","Rennes","CIV","DF",NA,22,1,4,3,226,298,75.8,118,132,89.4,8,32,25,88,110,80,4,4,2,233,64,2,0,2,16,62,0,1,362,8,5,62.5,3,37.5
"Souleyman Doumbia","Angers","CIV","DF",NA,22,22,19,16,226,298,75.8,118,132,89.4,8,32,25,88,110,80,4,4,2,37,10,0,0,0,3,10,0,0,58,5,3,60,2,40
"Souleyman Doumbia","Angers","CIV","DF",NA,22,22,19,16,226,298,75.8,118,132,89.4,8,32,25,88,110,80,4,4,2,37,10,0,0,0,3,10,0,0,362,8,5,62.5,3,37.5
"Souleyman Doumbia","Rennes","CIV","DF",NA,22,1,4,3,226,298,75.8,118,132,89.4,8,32,25,88,110,80,4,4,2,37,10,0,0,0,3,10,0,0,58,5,3,60,2,40
"Souleyman Doumbia","Rennes","CIV","DF",NA,22,1,4,3,226,298,75.8,118,132,89.4,8,32,25,88,110,80,4,4,2,37,10,0,0,0,3,10,0,0,362,8,5,62.5,3,37.5
"Souleyman Doumbia","Angers","CIV","DF",NA,22,22,19,16,38,47,80.9,19,20,95,1,2,50,17,22,77.3,1,0,0,233,64,2,0,2,16,62,0,1,58,5,3,60,2,40
"Souleyman Doumbia","Angers","CIV","DF",NA,22,22,19,16,38,47,80.9,19,20,95,1,2,50,17,22,77.3,1,0,0,233,64,2,0,2,16,62,0,1,362,8,5,62.5,3,37.5
"Stanley N'Soki","Nice","FRA","DF",NA,20,25,109,18,934,1038,90,433,464,93.3,55,72,76.4,436,478,91.2,7,4,1,935,102,30,0,4,3,72,0,1,1191,36,25,69.4,11,30.6
"Stéphane Bahoken","Angers","CMR","FW",NA,27,16,8,74,143,194,73.7,84,100,84,5,14,35.7,35,51,68.6,11,4,2,174,19,0,0,0,15,2,0,1,290,11,5,45.5,6,54.5
"Stephy Mavididi","Dijon","ENG","FW","MF",21,54,30,89,275,348,79,175,204,85.8,14,18,77.8,72,94,76.6,8,11,2,339,8,0,2,1,15,0,0,1,550,54,29,53.7,25,46.3
"Stevan Jovetić","Monaco","MNE","FW","MF",29,18,26,44,132,208,63.5,76,102,74.5,12,24,50,37,61,60.7,6,6,1,198,10,0,1,2,6,4,0,0,266,20,13,65,7,35
"Steve Mandanda","Marseille","FRA","GK",NA,34,0,0,0,573,841,68.1,79,80,98.8,188,450,41.8,306,309,99,0,0,0,623,218,74,0,1,0,0,0,0,896,2,1,50,1,50
"Steven Moreira","Toulouse","CPV","DF",NA,24,32,56,43,559,726,77,291,330,88.2,49,104,47.1,208,250,83.2,15,13,4,586,139,7,2,2,33,132,0,1,867,16,11,68.8,5,31.3
"Steven Nzonzi","Rennes","FRA","MF",NA,30,6,24,5,275,307,89.6,126,136,92.6,20,24,83.3,124,138,89.9,0,0,0,300,6,6,0,1,0,0,0,1,340,2,1,50,1,50
"Stiven Mendoza","Amiens","COL","FW","MF",27,48,32,86,262,386,67.9,152,188,80.9,14,34,41.2,87,117,74.4,9,8,1,369,15,4,2,6,23,4,3,2,536,44,26,59.1,18,40.9
"Stoppila Sunzu","Metz","ZAM","DF",NA,30,2,9,0,461,534,86.3,170,176,96.6,48,84,57.1,236,257,91.8,1,1,0,517,17,15,0,1,0,2,0,0,691,3,2,66.7,1,33.3
"Suk Hyun-jun","Reims","KOR","FW","MF",28,4,7,25,27,61,44.3,16,32,50,0,1,0,9,13,69.2,3,2,1,58,1,0,0,0,1,0,0,2,106,6,1,16.7,5,83.3
"Tanguy Nianzou","Paris S-G","FRA","DF","MF",17,0,27,2,310,339,91.4,121,135,89.6,20,22,90.9,163,172,94.8,3,0,0,333,6,6,0,2,0,0,0,0,372,4,3,75,1,25
"Téji Savanier","Montpellier","FRA","MF",NA,27,28,126,31,707,948,74.6,281,332,84.6,147,244,60.2,265,331,80.1,28,12,1,852,95,46,1,26,84,3,46,1,1186,54,33,61.1,21,38.9
"Théo Pellenard","Angers","FRA","DF",NA,25,12,21,27,208,276,75.4,123,138,89.1,8,26,30.8,68,88,77.3,7,4,3,228,48,1,0,1,19,47,0,0,323,8,4,50,4,50
"Theo Valls","Nîmes","FRA","MF",NA,23,29,87,35,535,701,76.3,256,296,86.5,62,105,59,206,251,82.1,26,10,3,650,48,28,0,13,41,1,19,3,867,20,13,65,7,35
"Thiago Mendes","Lyon","BRA","MF",NA,27,14,129,28,1004,1174,85.5,504,541,93.2,102,154,66.2,367,416,88.2,23,18,3,1136,38,26,5,13,9,8,4,0,1403,14,8,57.1,6,42.9
"Thiago Silva","Paris S-G","BRA","DF",NA,34,10,99,1,1434,1505,95.3,524,536,97.8,141,161,87.6,751,779,96.4,0,6,0,1465,38,31,1,16,2,6,0,2,1654,3,2,66.7,1,33.3
"Thibaut Vargas","Montpellier","FRA","DF","MF",19,4,2,9,42,63,66.7,19,27,70.4,5,11,45.5,18,23,78.3,2,3,2,50,13,0,0,0,8,13,0,0,86,7,1,14.3,6,85.7
"Thierry Ambrose","Metz","GLP","FW",NA,22,31,23,49,136,191,71.2,69,87,79.3,11,22,50,51,62,82.3,12,7,2,190,1,0,0,2,15,0,0,0,302,44,25,56.8,19,43.2
"Thilo Kehrer","Paris S-G","GER","DF",NA,22,13,26,5,374,401,93.3,185,191,96.9,24,27,88.9,148,157,94.3,2,2,0,377,24,7,0,1,2,17,0,0,427,3,2,66.7,1,33.3
"Thomas Basila","Nantes","FRA","DF",NA,20,4,13,8,205,255,80.4,84,96,87.5,21,37,56.8,98,116,84.5,1,1,1,227,26,2,0,0,6,24,0,2,286,1,1,100,0,0
"Thomas Delaine","Metz","FRA","DF",NA,27,66,47,86,473,687,68.9,273,310,88.1,31,86,36,157,240,65.4,12,13,9,531,152,14,0,3,67,138,0,4,837,29,17,58.6,12,41.4
"Thomas Foket","Reims","BEL","DF",NA,24,69,89,110,1037,1308,79.3,518,585,88.5,76,149,51,430,514,83.7,21,20,11,1008,298,21,0,10,48,277,0,2,1553,21,13,61.9,8,38.1
"Thomas Mangani","Angers","FRA","MF",NA,32,31,157,58,1083,1387,78.1,510,568,89.8,121,246,49.2,400,484,82.6,50,30,14,1230,153,73,0,10,134,4,76,4,1554,24,13,54.2,11,45.8
"Thomas Meunier","Paris S-G","BEL","DF",NA,27,49,62,149,768,930,82.6,401,446,89.9,66,94,70.2,276,324,85.2,18,22,8,802,126,7,0,7,55,118,1,2,1046,16,9,56.3,7,43.8
"Thomas Monconduit","Amiens","FRA","MF",NA,28,12,85,21,545,729,74.8,256,297,86.2,73,135,54.1,197,244,80.7,10,3,0,650,73,41,5,9,27,2,17,6,855,19,15,78.9,4,21.1
"Tiago Djaló","Lille","POR","DF",NA,19,6,21,2,385,452,85.2,117,124,94.4,36,63,57.1,220,239,92.1,1,0,0,431,19,12,0,3,3,7,0,2,507,4,3,75,1,25
"Tiemoué Bakayoko","Monaco","FRA","MF",NA,24,30,112,56,811,961,84.4,425,490,86.7,64,82,78,299,340,87.9,10,12,0,929,24,24,3,3,10,0,0,8,1195,57,36,63.2,21,36.8
"Timothée Kolodziejczak","Saint-Étienne","FRA","DF",NA,27,21,50,21,558,732,76.2,243,282,86.2,35,89,39.3,270,333,81.1,7,3,2,658,73,17,0,1,24,56,0,1,873,5,4,80,1,20
"Timothée Nkada","Reims","FRA","FW",NA,20,6,5,15,15,27,55.6,8,12,66.7,2,2,100,5,9,55.6,2,1,1,27,0,0,0,0,3,0,0,0,40,2,1,50,1,50
"Timothy Weah","Lille","USA","MF","FW",19,1,5,5,21,31,67.7,13,18,72.2,0,1,0,6,7,85.7,1,2,0,28,2,0,1,0,2,0,0,1,42,3,1,33.3,2,66.7
"Toma Bašić","Bordeaux","CRO","MF",NA,22,19,77,24,457,590,77.5,172,207,83.1,53,97,54.6,224,265,84.5,23,7,0,538,52,21,3,4,47,2,29,0,725,27,19,70.4,8,29.6
"Tristan Dingomé","Reims","CMR","MF",NA,28,1,51,48,267,374,71.4,136,168,81,25,42,59.5,97,127,76.4,12,13,0,355,16,3,5,2,17,5,8,3,441,5,3,60,2,40
"Valentin Rongier","Nantes","FRA","MF",NA,24,5,23,12,154,178,86.5,72,80,90,18,24,75,59,67,88.1,9,3,1,164,14,6,1,2,6,2,2,0,1535,31,27,87.1,4,12.9
"Valentin Rongier","Nantes","FRA","MF",NA,24,5,23,12,154,178,86.5,72,80,90,18,24,75,59,67,88.1,9,3,1,164,14,6,1,2,6,2,2,0,204,3,3,100,0,0
"Valentin Rongier","Marseille","FRA","MF",NA,24,39,99,40,1089,1268,85.9,576,650,88.6,83,111,74.8,377,411,91.7,28,7,0,1245,20,16,2,13,7,3,1,3,1535,31,27,87.1,4,12.9
"Valentin Rongier","Marseille","FRA","MF",NA,24,39,99,40,1089,1268,85.9,576,650,88.6,83,111,74.8,377,411,91.7,28,7,0,1245,20,16,2,13,7,3,1,3,204,3,3,100,0,0
"Valentin Rongier","Marseille","FRA","MF",NA,24,39,99,40,154,178,86.5,72,80,90,18,24,75,59,67,88.1,9,3,1,164,14,6,1,2,6,2,2,0,1535,31,27,87.1,4,12.9
"Valentin Rongier","Marseille","FRA","MF",NA,24,39,99,40,154,178,86.5,72,80,90,18,24,75,59,67,88.1,9,3,1,164,14,6,1,2,6,2,2,0,204,3,3,100,0,0
"Valentin Rongier","Nantes","FRA","MF",NA,24,5,23,12,154,178,86.5,72,80,90,18,24,75,59,67,88.1,9,3,1,1245,20,16,2,13,7,3,1,3,1535,31,27,87.1,4,12.9
"Valentin Rongier","Nantes","FRA","MF",NA,24,5,23,12,154,178,86.5,72,80,90,18,24,75,59,67,88.1,9,3,1,1245,20,16,2,13,7,3,1,3,204,3,3,100,0,0
"Valentin Rongier","Nantes","FRA","MF",NA,24,5,23,12,1089,1268,85.9,576,650,88.6,83,111,74.8,377,411,91.7,28,7,0,164,14,6,1,2,6,2,2,0,1535,31,27,87.1,4,12.9
"Valentin Rongier","Nantes","FRA","MF",NA,24,5,23,12,1089,1268,85.9,576,650,88.6,83,111,74.8,377,411,91.7,28,7,0,164,14,6,1,2,6,2,2,0,204,3,3,100,0,0
"Valentin Rongier","Nantes","FRA","MF",NA,24,5,23,12,1089,1268,85.9,576,650,88.6,83,111,74.8,377,411,91.7,28,7,0,1245,20,16,2,13,7,3,1,3,1535,31,27,87.1,4,12.9
"Valentin Rongier","Nantes","FRA","MF",NA,24,5,23,12,1089,1268,85.9,576,650,88.6,83,111,74.8,377,411,91.7,28,7,0,1245,20,16,2,13,7,3,1,3,204,3,3,100,0,0
"Valentin Rongier","Marseille","FRA","MF",NA,24,39,99,40,154,178,86.5,72,80,90,18,24,75,59,67,88.1,9,3,1,1245,20,16,2,13,7,3,1,3,1535,31,27,87.1,4,12.9
"Valentin Rongier","Marseille","FRA","MF",NA,24,39,99,40,154,178,86.5,72,80,90,18,24,75,59,67,88.1,9,3,1,1245,20,16,2,13,7,3,1,3,204,3,3,100,0,0
"Valentin Rongier","Marseille","FRA","MF",NA,24,39,99,40,1089,1268,85.9,576,650,88.6,83,111,74.8,377,411,91.7,28,7,0,164,14,6,1,2,6,2,2,0,1535,31,27,87.1,4,12.9
"Valentin Rongier","Marseille","FRA","MF",NA,24,39,99,40,1089,1268,85.9,576,650,88.6,83,111,74.8,377,411,91.7,28,7,0,164,14,6,1,2,6,2,2,0,204,3,3,100,0,0
