"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Tom Davies","Everton","ENG","MF",NA,22,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,26,24,2,2,2,0
"Tomáš Souček","West Ham","CZE","MF",NA,25,1,11,0,0,64,23,35.9,0.16,0.43,12.3,0,58,44,14,8,7,1
"Tosin Adarabioyo","Fulham","ENG","DF",NA,22,0,0,0,0,18,5,27.8,0,0,10.5,0,18,18,0,1,1,0
"Trent Alexander-Arnold","Liverpool","ENG","DF",NA,21,7,9,0,0,55,12,21.8,0.04,0.17,24.9,18,131,84,47,13,8,5
"Trézéguet","Aston Villa","EGY","FW",NA,25,1,3,0,0,35,12,34.3,0.06,0.17,14.2,0,34,24,10,2,2,0
"Tyler Roberts","Leeds United","WAL","MF","FW",21,2,3,0,0,26,12,46.2,0.04,0.08,19.4,0,39,29,10,2,2,0
"Tyrese Francois","Fulham","AUS","DF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Tyrick Mitchell","Crystal Palace","ENG","DF",NA,20,1,2,0,0,2,2,100,0.5,0.5,7.8,0,12,11,1,3,3,0
"Tyrone Mings","Aston Villa","ENG","DF",NA,27,2,4,0,0,19,7,36.8,0.11,0.29,9.9,0,23,17,6,2,2,0
"Vicente Guaita","Crystal Palace","ESP","GK",NA,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Victor Lindelöf","Manchester Utd","SWE","DF",NA,26,1,2,0,0,4,1,25,0.25,1,6.4,0,15,15,0,4,4,0
"Virgil van Dijk","Liverpool","NED","DF",NA,29,0,1,0,0,4,2,50,0.25,0.5,14.8,0,2,2,0,1,1,0
"Vitinha","Wolves","POR","MF",NA,20,1,1,0,0,8,4,50,0,0,22.6,0,23,19,4,2,2,0
"Vladimír Coufal","West Ham","CZE","DF",NA,27,7,7,0,0,15,5,33.3,0,0,16.5,0,83,62,21,10,10,0
"Wes Morgan","Leicester City","JAM","DF",NA,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Wesley Fofana","Leicester City","FRA","DF",NA,19,0,0,0,0,11,2,18.2,0,0,9.9,0,19,16,3,1,0,1
"Wesley Moraes","Aston Villa","BRA","FW",NA,23,0,0,0,0,1,1,100,0,0,12.6,0,1,0,1,0,0,0
"Wilfred Ndidi","Leicester City","NGA","MF","DF",23,4,5,0,0,16,1,6.3,0.06,1,20,0,39,32,7,8,7,1
"Wilfried Zaha","Crystal Palace","CIV","FW",NA,27,2,13,2,2,58,18,31,0.16,0.5,16.9,0,96,52,44,10,6,4
"Will Fish","Manchester Utd","ENG","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Will Norris","Burnley","ENG","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"William Smallbone","Southampton","IRL","MF",NA,20,0,0,0,0,1,1,100,0,0,19.6,0,4,3,1,0,0,0
"Willian","Arsenal","BRA","FW",NA,31,5,6,0,0,20,3,15,0.05,0.33,19.4,5,66,42,24,11,5,6
"Willian José","Wolves","BRA","FW",NA,28,0,1,0,0,19,7,36.8,0.05,0.14,15.1,0,27,18,9,1,0,1
"Willy Boly","Wolves","CIV","DF",NA,29,1,2,0,0,15,3,20,0.07,0.33,13.3,0,12,10,2,1,1,0
"Willy Caballero","Chelsea","ARG","GK",NA,38,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Xherdan Shaqiri","Liverpool","SUI","MF","FW",28,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,32,29,3,2,2,0
"Yan Valery","Southampton","TUN","DF","MF",21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Yerry Mina","Everton","COL","DF",NA,25,0,2,0,0,17,4,23.5,0.12,0.5,11.2,0,6,5,1,0,0,0
"Youri Tielemans","Leicester City","BEL","MF",NA,23,4,10,2,2,47,18,38.3,0.09,0.22,23.5,4,126,96,30,16,14,2
"Yves Bissouma","Brighton","MLI","MF",NA,23,0,1,0,0,42,3,7.1,0.02,0.33,26.5,2,59,47,12,3,3,0
"Zack Steffen","Manchester City","USA","GK",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
