"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,86,12,0,0,0,1,12,0,1,25,1,1,100,0,0
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,15,1,1,0,0,2,0,0,0,544,9,5,55.6,4,44.4
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,15,1,1,0,0,2,0,0,0,125,2,1,50,1,50
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,15,1,1,0,0,2,0,0,0,25,1,1,100,0,0
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,86,12,0,0,0,1,12,0,1,544,9,5,55.6,4,44.4
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,86,12,0,0,0,1,12,0,1,125,2,1,50,1,50
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,86,12,0,0,0,1,12,0,1,25,1,1,100,0,0
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,330,78,9,1,6,23,69,0,3,544,9,5,55.6,4,44.4
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,330,78,9,1,6,23,69,0,3,125,2,1,50,1,50
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,330,78,9,1,6,23,69,0,3,25,1,1,100,0,0
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,330,78,9,1,6,23,69,0,3,544,9,5,55.6,4,44.4
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,330,78,9,1,6,23,69,0,3,125,2,1,50,1,50
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,330,78,9,1,6,23,69,0,3,25,1,1,100,0,0
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,330,78,9,1,6,23,69,0,3,544,9,5,55.6,4,44.4
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,330,78,9,1,6,23,69,0,3,125,2,1,50,1,50
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,330,78,9,1,6,23,69,0,3,25,1,1,100,0,0
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,330,78,9,1,6,23,69,0,3,544,9,5,55.6,4,44.4
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,330,78,9,1,6,23,69,0,3,125,2,1,50,1,50
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,330,78,9,1,6,23,69,0,3,25,1,1,100,0,0
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,15,1,1,0,0,2,0,0,0,544,9,5,55.6,4,44.4
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,15,1,1,0,0,2,0,0,0,125,2,1,50,1,50
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,15,1,1,0,0,2,0,0,0,25,1,1,100,0,0
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,86,12,0,0,0,1,12,0,1,544,9,5,55.6,4,44.4
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,86,12,0,0,0,1,12,0,1,125,2,1,50,1,50
"Fabio Depaoli","Benevento","ITA","DF",NA,23,4,34,25,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,86,12,0,0,0,1,12,0,1,25,1,1,100,0,0
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,15,1,1,0,0,2,0,0,0,544,9,5,55.6,4,44.4
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,15,1,1,0,0,2,0,0,0,125,2,1,50,1,50
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,2,2,9,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,15,1,1,0,0,2,0,0,0,25,1,1,100,0,0
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,86,12,0,0,0,1,12,0,1,544,9,5,55.6,4,44.4
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,86,12,0,0,0,1,12,0,1,125,2,1,50,1,50
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,81,99,81.8,51,56,91.1,3,6,50,22,26,84.6,3,0,0,86,12,0,0,0,1,12,0,1,25,1,1,100,0,0
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,330,78,9,1,6,23,69,0,3,544,9,5,55.6,4,44.4
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,330,78,9,1,6,23,69,0,3,125,2,1,50,1,50
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,10,16,62.5,7,10,70,2,2,100,1,2,50,1,0,0,330,78,9,1,6,23,69,0,3,25,1,1,100,0,0
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,15,1,1,0,0,2,0,0,0,544,9,5,55.6,4,44.4
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,15,1,1,0,0,2,0,0,0,125,2,1,50,1,50
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,15,1,1,0,0,2,0,0,0,25,1,1,100,0,0
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,330,78,9,1,6,23,69,0,3,544,9,5,55.6,4,44.4
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,330,78,9,1,6,23,69,0,3,125,2,1,50,1,50
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,3,8,22,290,411,70.6,131,154,85.1,31,69,44.9,121,154,78.6,8,13,7,330,78,9,1,6,23,69,0,3,25,1,1,100,0,0
"Fabio Quagliarella","Sampdoria","ITA","FW",NA,37,20,46,157,362,526,68.8,194,253,76.7,27,49,55.1,110,152,72.4,19,10,2,467,56,1,0,9,20,1,0,3,762,28,17,60.7,11,39.3
"Fabrizio Caligara","Cagliari","ITA","MF","FW",20,1,3,2,43,58,74.1,21,25,84,6,10,60,15,19,78.9,2,1,0,53,5,3,0,0,6,1,1,0,87,3,1,33.3,2,66.7
"Federico Barba","Benevento","ITA","DF",NA,26,23,80,26,1095,1396,78.4,465,527,88.2,101,198,51,496,606,81.8,13,14,4,1152,240,61,0,4,38,171,0,4,1672,8,5,62.5,3,37.5
"Federico Bernardeschi","Juventus","ITA","MF","DF",26,37,39,85,447,585,76.4,222,251,88.4,55,92,59.8,152,192,79.2,25,14,5,501,82,21,1,7,85,25,36,2,707,32,22,68.8,10,31.3
"Federico Bonazzoli","Torino","ITA","FW",NA,23,7,15,36,19,27,70.4,7,10,70,2,2,100,9,13,69.2,2,1,0,25,2,0,0,1,1,0,0,0,223,15,8,53.3,7,46.7
"Federico Bonazzoli","Torino","ITA","FW",NA,23,7,15,36,19,27,70.4,7,10,70,2,2,100,9,13,69.2,2,1,0,25,2,0,0,1,1,0,0,0,35,2,2,100,0,0
"Federico Bonazzoli","Torino","ITA","FW",NA,23,7,15,36,129,155,83.2,69,81,85.2,17,19,89.5,40,46,87,4,3,0,25,2,0,0,1,1,0,0,0,223,15,8,53.3,7,46.7
"Federico Bonazzoli","Torino","ITA","FW",NA,23,7,15,36,129,155,83.2,69,81,85.2,17,19,89.5,40,46,87,4,3,0,25,2,0,0,1,1,0,0,0,35,2,2,100,0,0
"Federico Bonazzoli","Sampdoria","ITA","FW",NA,23,5,3,7,129,155,83.2,69,81,85.2,17,19,89.5,40,46,87,4,3,0,25,2,0,0,1,1,0,0,0,223,15,8,53.3,7,46.7
"Federico Bonazzoli","Sampdoria","ITA","FW",NA,23,5,3,7,129,155,83.2,69,81,85.2,17,19,89.5,40,46,87,4,3,0,25,2,0,0,1,1,0,0,0,35,2,2,100,0,0
"Federico Bonazzoli","Torino","ITA","FW",NA,23,7,15,36,19,27,70.4,7,10,70,2,2,100,9,13,69.2,2,1,0,136,19,1,0,7,1,0,0,0,223,15,8,53.3,7,46.7
"Federico Bonazzoli","Torino","ITA","FW",NA,23,7,15,36,19,27,70.4,7,10,70,2,2,100,9,13,69.2,2,1,0,136,19,1,0,7,1,0,0,0,35,2,2,100,0,0
"Federico Bonazzoli","Torino","ITA","FW",NA,23,7,15,36,129,155,83.2,69,81,85.2,17,19,89.5,40,46,87,4,3,0,136,19,1,0,7,1,0,0,0,223,15,8,53.3,7,46.7
"Federico Bonazzoli","Torino","ITA","FW",NA,23,7,15,36,129,155,83.2,69,81,85.2,17,19,89.5,40,46,87,4,3,0,136,19,1,0,7,1,0,0,0,35,2,2,100,0,0
"Federico Bonazzoli","Sampdoria","ITA","FW",NA,23,5,3,7,129,155,83.2,69,81,85.2,17,19,89.5,40,46,87,4,3,0,136,19,1,0,7,1,0,0,0,223,15,8,53.3,7,46.7
"Federico Bonazzoli","Sampdoria","ITA","FW",NA,23,5,3,7,129,155,83.2,69,81,85.2,17,19,89.5,40,46,87,4,3,0,136,19,1,0,7,1,0,0,0,35,2,2,100,0,0
"Federico Bonazzoli","Sampdoria","ITA","FW",NA,23,5,3,7,19,27,70.4,7,10,70,2,2,100,9,13,69.2,2,1,0,25,2,0,0,1,1,0,0,0,223,15,8,53.3,7,46.7
"Federico Bonazzoli","Sampdoria","ITA","FW",NA,23,5,3,7,19,27,70.4,7,10,70,2,2,100,9,13,69.2,2,1,0,25,2,0,0,1,1,0,0,0,35,2,2,100,0,0
"Federico Bonazzoli","Sampdoria","ITA","FW",NA,23,5,3,7,19,27,70.4,7,10,70,2,2,100,9,13,69.2,2,1,0,136,19,1,0,7,1,0,0,0,223,15,8,53.3,7,46.7
"Federico Bonazzoli","Sampdoria","ITA","FW",NA,23,5,3,7,19,27,70.4,7,10,70,2,2,100,9,13,69.2,2,1,0,136,19,1,0,7,1,0,0,0,35,2,2,100,0,0
"Federico Ceccherini","Fiorentina","ITA","DF",NA,28,0,4,0,99,115,86.1,36,38,94.7,15,24,62.5,48,52,92.3,0,0,0,108,7,6,0,0,0,1,0,0,1110,15,11,73.3,4,26.7
"Federico Ceccherini","Hellas Verona","ITA","DF",NA,28,17,69,27,99,115,86.1,36,38,94.7,15,24,62.5,48,52,92.3,0,0,0,865,45,33,0,8,6,12,0,5,1110,15,11,73.3,4,26.7
"Federico Ceccherini","Fiorentina","ITA","DF",NA,28,0,4,0,733,915,80.1,312,363,86,65,111,58.6,328,390,84.1,5,3,0,865,45,33,0,8,6,12,0,5,1110,15,11,73.3,4,26.7
"Federico Ceccherini","Hellas Verona","ITA","DF",NA,28,17,69,27,733,915,80.1,312,363,86,65,111,58.6,328,390,84.1,5,3,0,865,45,33,0,8,6,12,0,5,1110,15,11,73.3,4,26.7
"Federico Ceccherini","Hellas Verona","ITA","DF",NA,28,17,69,27,733,915,80.1,312,363,86,65,111,58.6,328,390,84.1,5,3,0,108,7,6,0,0,0,1,0,0,1110,15,11,73.3,4,26.7
"Federico Ceccherini","Hellas Verona","ITA","DF",NA,28,17,69,27,99,115,86.1,36,38,94.7,15,24,62.5,48,52,92.3,0,0,0,108,7,6,0,0,0,1,0,0,1110,15,11,73.3,4,26.7
"Federico Ceccherini","Fiorentina","ITA","DF",NA,28,0,4,0,733,915,80.1,312,363,86,65,111,58.6,328,390,84.1,5,3,0,108,7,6,0,0,0,1,0,0,1110,15,11,73.3,4,26.7
"Federico Ceccherini","Fiorentina","ITA","DF",NA,28,0,4,0,99,115,86.1,36,38,94.7,15,24,62.5,48,52,92.3,0,0,0,865,45,33,0,8,6,12,0,5,1110,15,11,73.3,4,26.7
"Federico Chiesa","Juventus","ITA","MF","DF",22,92,79,179,605,798,75.8,305,363,84,55,88,62.5,224,279,80.3,45,40,14,744,51,4,4,6,70,31,16,3,1085,84,48,57.1,36,42.9
"Federico Chiesa","Juventus","ITA","MF","DF",22,92,79,179,605,798,75.8,305,363,84,55,88,62.5,224,279,80.3,45,40,14,744,51,4,4,6,70,31,16,3,158,13,6,46.2,7,53.8
"Federico Chiesa","Fiorentina","ITA","DF",NA,22,13,8,16,90,116,77.6,48,56,85.7,11,17,64.7,29,36,80.6,5,4,2,96,20,3,0,4,11,17,0,0,1085,84,48,57.1,36,42.9
"Federico Chiesa","Fiorentina","ITA","DF",NA,22,13,8,16,90,116,77.6,48,56,85.7,11,17,64.7,29,36,80.6,5,4,2,96,20,3,0,4,11,17,0,0,158,13,6,46.2,7,53.8
"Federico Chiesa","Juventus","ITA","MF","DF",22,92,79,179,90,116,77.6,48,56,85.7,11,17,64.7,29,36,80.6,5,4,2,744,51,4,4,6,70,31,16,3,1085,84,48,57.1,36,42.9
"Federico Chiesa","Juventus","ITA","MF","DF",22,92,79,179,90,116,77.6,48,56,85.7,11,17,64.7,29,36,80.6,5,4,2,744,51,4,4,6,70,31,16,3,158,13,6,46.2,7,53.8
"Federico Chiesa","Fiorentina","ITA","DF",NA,22,13,8,16,90,116,77.6,48,56,85.7,11,17,64.7,29,36,80.6,5,4,2,744,51,4,4,6,70,31,16,3,1085,84,48,57.1,36,42.9
"Federico Chiesa","Fiorentina","ITA","DF",NA,22,13,8,16,90,116,77.6,48,56,85.7,11,17,64.7,29,36,80.6,5,4,2,744,51,4,4,6,70,31,16,3,158,13,6,46.2,7,53.8
"Federico Chiesa","Juventus","ITA","MF","DF",22,92,79,179,605,798,75.8,305,363,84,55,88,62.5,224,279,80.3,45,40,14,96,20,3,0,4,11,17,0,0,1085,84,48,57.1,36,42.9
"Federico Chiesa","Juventus","ITA","MF","DF",22,92,79,179,605,798,75.8,305,363,84,55,88,62.5,224,279,80.3,45,40,14,96,20,3,0,4,11,17,0,0,158,13,6,46.2,7,53.8
"Federico Chiesa","Fiorentina","ITA","DF",NA,22,13,8,16,605,798,75.8,305,363,84,55,88,62.5,224,279,80.3,45,40,14,744,51,4,4,6,70,31,16,3,1085,84,48,57.1,36,42.9
"Federico Chiesa","Fiorentina","ITA","DF",NA,22,13,8,16,605,798,75.8,305,363,84,55,88,62.5,224,279,80.3,45,40,14,744,51,4,4,6,70,31,16,3,158,13,6,46.2,7,53.8
"Federico Chiesa","Fiorentina","ITA","DF",NA,22,13,8,16,605,798,75.8,305,363,84,55,88,62.5,224,279,80.3,45,40,14,96,20,3,0,4,11,17,0,0,1085,84,48,57.1,36,42.9
"Federico Chiesa","Fiorentina","ITA","DF",NA,22,13,8,16,605,798,75.8,305,363,84,55,88,62.5,224,279,80.3,45,40,14,96,20,3,0,4,11,17,0,0,158,13,6,46.2,7,53.8
"Federico Chiesa","Juventus","ITA","MF","DF",22,92,79,179,90,116,77.6,48,56,85.7,11,17,64.7,29,36,80.6,5,4,2,96,20,3,0,4,11,17,0,0,1085,84,48,57.1,36,42.9
"Federico Chiesa","Juventus","ITA","MF","DF",22,92,79,179,90,116,77.6,48,56,85.7,11,17,64.7,29,36,80.6,5,4,2,96,20,3,0,4,11,17,0,0,158,13,6,46.2,7,53.8
"Federico Dimarco","Hellas Verona","ITA","DF",NA,22,61,172,138,1298,1859,69.8,600,675,88.9,164,423,38.8,507,659,76.9,72,32,16,1472,378,112,0,17,262,147,119,9,2068,19,10,52.6,9,47.4
"Federico Fazio","Roma","ARG","DF",NA,33,4,20,2,272,317,85.8,129,139,92.8,18,35,51.4,122,134,91,1,1,0,307,10,9,1,3,4,1,0,0,361,3,3,100,0,0
"Federico Mattiello","Spezia","ITA","DF",NA,25,1,2,0,27,41,65.9,13,16,81.3,5,11,45.5,8,11,72.7,0,0,0,34,7,0,0,1,2,7,0,0,41,1,1,100,0,0
"Felipe Caicedo","Lazio","ECU","FW",NA,31,6,18,57,185,261,70.9,128,160,80,7,9,77.8,33,53,62.3,12,2,0,253,7,0,0,1,0,2,0,1,376,19,9,47.4,10,52.6
"Fernando Forestieri","Udinese","ITA","FW","MF",30,8,20,47,150,194,77.3,104,117,88.9,5,11,45.5,31,41,75.6,8,9,2,182,10,2,1,0,10,2,0,2,259,20,10,50,10,50
"Fernando Llorente","Udinese","ESP","FW",NA,35,1,11,38,158,222,71.2,109,143,76.2,4,7,57.1,28,45,62.2,11,0,0,22,0,0,0,0,0,0,0,0,32,1,0,0,1,100
"Fernando Llorente","Udinese","ESP","FW",NA,35,1,11,38,158,222,71.2,109,143,76.2,4,7,57.1,28,45,62.2,11,0,0,22,0,0,0,0,0,0,0,0,311,4,3,75,1,25
"Fernando Llorente","Napoli","ESP","FW","MF",35,0,0,14,13,22,59.1,9,16,56.3,1,1,100,2,3,66.7,1,0,0,22,0,0,0,0,0,0,0,0,32,1,0,0,1,100
"Fernando Llorente","Napoli","ESP","FW","MF",35,0,0,14,13,22,59.1,9,16,56.3,1,1,100,2,3,66.7,1,0,0,22,0,0,0,0,0,0,0,0,311,4,3,75,1,25
"Fernando Llorente","Napoli","ESP","FW","MF",35,0,0,14,158,222,71.2,109,143,76.2,4,7,57.1,28,45,62.2,11,0,0,206,16,0,0,0,0,0,0,0,32,1,0,0,1,100
"Fernando Llorente","Napoli","ESP","FW","MF",35,0,0,14,158,222,71.2,109,143,76.2,4,7,57.1,28,45,62.2,11,0,0,206,16,0,0,0,0,0,0,0,311,4,3,75,1,25
"Fernando Llorente","Udinese","ESP","FW",NA,35,1,11,38,13,22,59.1,9,16,56.3,1,1,100,2,3,66.7,1,0,0,22,0,0,0,0,0,0,0,0,32,1,0,0,1,100
"Fernando Llorente","Udinese","ESP","FW",NA,35,1,11,38,13,22,59.1,9,16,56.3,1,1,100,2,3,66.7,1,0,0,22,0,0,0,0,0,0,0,0,311,4,3,75,1,25
"Fernando Llorente","Udinese","ESP","FW",NA,35,1,11,38,158,222,71.2,109,143,76.2,4,7,57.1,28,45,62.2,11,0,0,206,16,0,0,0,0,0,0,0,32,1,0,0,1,100
"Fernando Llorente","Udinese","ESP","FW",NA,35,1,11,38,158,222,71.2,109,143,76.2,4,7,57.1,28,45,62.2,11,0,0,206,16,0,0,0,0,0,0,0,311,4,3,75,1,25
"Fernando Llorente","Napoli","ESP","FW","MF",35,0,0,14,13,22,59.1,9,16,56.3,1,1,100,2,3,66.7,1,0,0,206,16,0,0,0,0,0,0,0,32,1,0,0,1,100
"Fernando Llorente","Napoli","ESP","FW","MF",35,0,0,14,13,22,59.1,9,16,56.3,1,1,100,2,3,66.7,1,0,0,206,16,0,0,0,0,0,0,0,311,4,3,75,1,25
"Fernando Llorente","Udinese","ESP","FW",NA,35,1,11,38,13,22,59.1,9,16,56.3,1,1,100,2,3,66.7,1,0,0,206,16,0,0,0,0,0,0,0,32,1,0,0,1,100
"Fernando Llorente","Udinese","ESP","FW",NA,35,1,11,38,13,22,59.1,9,16,56.3,1,1,100,2,3,66.7,1,0,0,206,16,0,0,0,0,0,0,0,311,4,3,75,1,25
"Fernando Llorente","Napoli","ESP","FW","MF",35,0,0,14,158,222,71.2,109,143,76.2,4,7,57.1,28,45,62.2,11,0,0,22,0,0,0,0,0,0,0,0,32,1,0,0,1,100
"Fernando Llorente","Napoli","ESP","FW","MF",35,0,0,14,158,222,71.2,109,143,76.2,4,7,57.1,28,45,62.2,11,0,0,22,0,0,0,0,0,0,0,0,311,4,3,75,1,25
"Fikayo Tomori","Milan","ENG","DF",NA,22,4,41,2,810,918,88.2,290,315,92.1,80,120,66.7,425,452,94,0,0,0,872,42,23,0,5,1,2,0,4,1082,4,4,100,0,0
"Filip Đuričić","Sassuolo","SRB","MF","FW",28,87,96,163,701,901,77.8,417,487,85.6,28,39,71.8,213,249,85.5,55,35,2,882,15,3,2,1,12,8,1,4,1171,58,36,62.1,22,37.9
"Filippo Melegoni","Genoa","ITA","MF","DF",21,11,16,26,197,234,84.2,106,116,91.4,14,22,63.6,64,75,85.3,4,4,0,208,24,2,0,2,14,10,11,2,291,11,8,72.7,3,27.3
"Francesco Acerbi","Lazio","ITA","DF",NA,32,41,141,46,1854,2097,88.4,703,767,91.7,248,352,70.5,880,930,94.6,10,21,10,1974,119,73,0,24,32,22,0,4,2430,8,6,75,2,25
"Francesco Caputo","Sassuolo","ITA","FW",NA,32,12,29,128,317,410,77.3,203,241,84.2,4,9,44.4,79,97,81.4,16,11,0,361,49,0,2,0,1,1,0,0,533,14,6,42.9,8,57.1
"Francesco Cassata","Genoa","ITA","DF","FW",23,3,11,4,68,97,70.1,36,43,83.7,2,6,33.3,26,33,78.8,1,1,0,79,18,0,0,2,6,18,0,0,120,3,3,100,0,0
"Francesco Magnanelli","Sassuolo","ITA","MF",NA,35,2,33,6,361,421,85.7,169,184,91.8,34,47,72.3,145,166,87.3,4,1,0,410,10,10,1,2,0,0,0,1,466,1,1,100,0,0
"Franck Kessié","Milan","CIV","MF",NA,23,64,171,57,1781,2022,88.1,801,880,91,169,225,75.1,768,824,93.2,31,21,1,1956,57,51,0,19,13,6,0,9,2425,54,43,79.6,11,20.4
"Franck Ribéry","Fiorentina","FRA","FW",NA,37,96,109,138,768,882,87.1,408,446,91.5,67,79,84.8,262,292,89.7,35,35,2,847,29,9,6,11,18,9,0,6,1138,109,64,58.7,45,41.3
"Gabriele Moncini","Benevento","ITA","FW","MF",24,3,5,21,52,87,59.8,37,60,61.7,3,4,75,9,17,52.9,3,0,0,77,9,0,0,0,0,0,0,1,129,6,4,66.7,2,33.3
"Gabriele Zappa","Cagliari","ITA","DF",NA,20,49,108,141,1003,1313,76.4,563,642,87.7,52,132,39.4,360,465,77.4,28,36,14,1059,252,20,0,1,69,232,0,2,1550,38,19,50,19,50
"Gaetano Castrovilli","Fiorentina","ITA","MF",NA,23,74,108,124,573,759,75.5,342,398,85.9,55,85,64.7,150,195,76.9,18,33,8,726,27,12,0,14,36,10,5,6,1076,65,30,46.2,35,53.8
"Gaetano Letizia","Benevento","ITA","DF",NA,30,49,59,65,670,890,75.3,301,338,89.1,79,154,51.3,270,343,78.7,14,32,21,734,150,27,0,11,84,120,3,6,1044,19,13,68.4,6,31.6
"Gastón Brugman","Parma","URU","MF",NA,27,22,111,17,925,1099,84.2,324,360,90,156,213,73.2,436,492,88.6,26,11,1,977,116,67,3,15,56,0,43,6,1288,19,16,84.2,3,15.8
"Gastón Pereiro","Cagliari","URU","MF","DF",25,14,25,20,102,137,74.5,47,56,83.9,11,18,61.1,38,52,73.1,8,8,1,128,9,2,0,1,10,4,3,0,176,7,3,42.9,4,57.1
"Gastón Ramírez","Sampdoria","URU","FW","MF",29,16,58,56,350,490,71.4,189,230,82.2,41,84,48.8,95,126,75.4,22,12,1,420,68,25,1,5,55,2,38,2,639,27,17,63,10,37
"Gennaro Acampora","Spezia","ITA","MF","FW",26,15,28,19,185,223,83,79,86,91.9,19,27,70.4,83,100,83,1,2,0,216,5,4,0,6,7,0,1,2,282,16,10,62.5,6,37.5
"Gerard Deulofeu","Udinese","ESP","FW","MF",26,34,27,73,166,248,66.9,97,122,79.5,9,24,37.5,50,70,71.4,7,12,1,219,29,2,2,0,30,6,18,0,322,21,9,42.9,12,57.1
"Germán Pezzella","Fiorentina","ARG","DF",NA,29,2,46,3,1000,1181,84.7,248,291,85.2,98,163,60.1,645,699,92.3,3,1,0,1144,33,29,0,3,2,4,0,4,1443,1,1,100,0,0
"Gervinho","Parma","CIV","FW",NA,33,84,53,163,432,536,80.6,276,315,87.6,7,10,70,132,151,87.4,27,15,2,515,17,0,0,1,12,2,0,4,721,98,56,57.1,42,42.9
"Giacomo Bonaventura","Fiorentina","ITA","MF",NA,30,49,93,91,761,956,79.6,385,445,86.5,72,118,61,257,301,85.4,24,25,6,912,39,15,1,15,38,1,16,5,1208,60,40,66.7,20,33.3
"Giacomo Raspadori","Sassuolo","ITA","FW","MF",20,21,33,99,269,354,76,151,173,87.3,24,50,48,76,93,81.7,27,11,0,281,72,12,2,1,42,0,33,1,481,29,15,51.7,14,48.3
"Giacomo Ricci","Parma","ITA","DF",NA,23,2,4,1,20,25,80,4,6,66.7,3,4,75,13,13,100,0,2,1,21,4,0,0,0,1,4,0,0,42,2,0,0,2,100
"Gian Marco Ferrari","Sassuolo","ITA","DF",NA,28,38,187,18,2495,2732,91.3,1011,1074,94.1,168,240,70,1268,1335,95,15,11,0,2623,100,68,0,8,2,13,0,9,3045,12,6,50,6,50
"Giangiacomo Magnani","Hellas Verona","ITA","DF",NA,24,5,30,2,459,611,75.1,135,168,80.4,63,106,59.4,253,304,83.2,1,3,1,584,24,22,0,4,2,2,0,3,845,2,2,100,0,0
"Gianluca Caprari","Benevento","ITA","MF","FW",27,65,65,130,507,711,71.3,259,309,83.8,50,119,42,170,225,75.6,35,22,5,568,140,33,2,5,106,10,70,3,1000,95,52,54.7,43,45.3
