"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"James McArthur","Crystal Palace","SCO","MF",NA,33,29,84,22,773,940,82.2,357,397,89.9,61,114,53.5,330,366,90.2,16,19,4,887,52,26,3,1,18,12,2,1,1127,30,21,70,9,30
"James Mcatee","Manchester City","ENG","MF","FW",18,2,1,3,9,13,69.2,3,5,60,0,1,0,6,6,100,0,0,0,13,0,0,0,0,0,0,0,0,16,1,1,100,0,0
"James Milner","Liverpool","ENG","MF","DF",35,9,73,38,646,777,83.1,301,327,92,62,95,65.3,264,312,84.6,22,18,6,715,60,16,2,4,43,30,14,2,903,6,2,33.3,4,66.7
"James Tarkowski","Burnley","ENG","DF",NA,28,3,97,11,816,1190,68.6,259,356,72.8,172,314,54.8,369,479,77,10,12,0,1160,25,21,1,34,1,4,0,5,1623,7,5,71.4,2,28.6
"James Tomkins","Crystal Palace","ENG","DF",NA,32,1,8,1,277,320,86.6,58,68,85.3,40,61,65.6,177,188,94.1,2,0,0,301,19,17,0,2,0,1,0,0,373,1,1,100,0,0
"James Ward-Prowse","Southampton","ENG","MF",NA,26,21,189,42,1657,2137,77.5,813,880,92.4,156,390,40,635,760,83.6,71,16,10,1802,330,103,5,15,302,3,212,5,2438,20,12,60,8,40
"Jamie Shackleton","Leeds United","ENG","DF","MF",21,20,36,20,353,409,86.3,180,194,92.8,9,18,50,151,166,91,1,2,0,347,62,3,0,0,4,59,0,0,499,17,11,64.7,6,35.3
"Jamie Vardy","Leicester City","ENG","FW",NA,34,37,28,112,184,265,69.4,86,121,71.1,8,13,61.5,69,88,78.4,18,15,2,225,38,1,2,0,12,0,0,2,409,22,9,40.9,13,59.1
"Jan Bednarek","Southampton","POL","DF",NA,25,0,61,5,1201,1490,80.6,462,523,88.3,117,231,50.6,597,693,86.1,6,1,1,1399,90,45,0,6,1,43,0,1,1828,1,1,100,0,0
"Jannik Vestergaard","Leicester City","DEN","DF",NA,28,2,19,0,335,377,88.9,118,129,91.5,42,59,71.2,171,182,94,1,1,0,368,9,9,0,6,0,0,0,0,457,4,4,100,0,0
"Japhet Tanganga","Tottenham","ENG","DF",NA,22,13,20,21,333,407,81.8,175,191,91.6,19,36,52.8,124,158,78.5,2,4,1,352,55,5,0,3,11,50,0,0,493,7,5,71.4,2,28.6
"Jarrad Branthwaite","Everton","ENG","DF",NA,19,1,12,0,89,117,76.1,45,53,84.9,7,15,46.7,33,42,78.6,0,0,0,108,9,7,0,0,0,2,0,0,158,2,1,50,1,50
"Jarrod Bowen","West Ham","ENG","FW",NA,24,74,66,204,574,863,66.5,302,372,81.2,74,171,43.3,167,225,74.2,41,24,3,748,110,18,3,11,141,3,85,5,1225,88,50,56.8,38,43.2
"Javier Manquillo","Newcastle Utd","ESP","DF",NA,27,6,22,25,308,424,72.6,194,223,87,12,38,31.6,85,124,68.5,4,0,0,321,102,3,0,0,9,99,0,1,573,18,10,55.6,8,44.4
"Jay Rodriguez","Burnley","ENG","FW",NA,32,18,19,60,185,313,59.1,127,185,68.6,9,19,47.4,39,78,50,12,3,1,307,3,0,1,1,7,1,0,3,492,15,8,53.3,7,46.7
"Jean-Philippe Gbamin","Everton","CIV","MF",NA,25,1,0,0,16,22,72.7,11,13,84.6,0,1,0,4,6,66.7,0,0,0,21,1,1,0,1,0,0,0,0,31,3,2,66.7,1,33.3
"Jean-Philippe Mateta","Crystal Palace","FRA","FW",NA,24,16,6,46,158,238,66.4,106,142,74.6,2,7,28.6,29,44,65.9,7,3,1,225,11,0,0,0,6,0,0,2,387,17,10,58.8,7,41.2
"Jeff Hendrick","Newcastle Utd","IRL","MF",NA,29,1,0,1,27,29,93.1,12,13,92.3,3,4,75,12,12,100,1,0,0,28,1,0,0,1,0,0,0,0,37,1,0,0,1,100
"Jeffrey Schlupp","Crystal Palace","GHA","MF","FW",28,31,70,60,493,668,73.8,249,302,82.5,29,55,52.7,201,253,79.4,18,12,2,654,8,6,3,5,20,1,0,6,971,58,35,60.3,23,39.7
"Jeremy Ngakia","Watford","ENG","DF",NA,20,18,39,20,322,442,72.9,147,175,84,26,61,42.6,139,172,80.8,4,7,3,352,87,6,1,1,25,78,3,3,567,17,9,52.9,8,47.1
"Jesse Lingard","Manchester Utd","ENG","FW","MF",28,9,13,22,128,153,83.7,75,85,88.2,0,4,0,33,41,80.5,8,2,0,152,1,0,2,0,8,0,0,0,200,6,2,33.3,4,66.7
"Jesurun Rak Sakyi","Crystal Palace","ENG","FW","MF",18,2,0,4,22,26,84.6,17,17,100,1,1,100,2,2,100,0,0,0,24,2,2,0,0,2,0,0,0,41,2,0,0,2,100
"Joachim Andersen","Crystal Palace","DEN","DF",NA,25,14,100,4,1911,2351,81.3,410,480,85.4,349,604,57.8,1138,1224,93,20,11,2,2252,95,86,3,32,8,5,0,4,2614,9,7,77.8,2,22.2
"João Cancelo","Manchester City","POR","DF",NA,27,125,357,270,2809,3365,83.5,1610,1732,93,208,346,60.1,938,1130,83,39,96,12,3019,338,55,21,41,124,282,1,8,3769,106,56,52.8,50,47.2
"João Moutinho","Wolves","POR","MF",NA,34,42,196,37,1700,2039,83.4,700,779,89.9,221,331,66.8,734,825,89,39,18,4,1851,184,96,5,25,108,7,77,4,2324,21,16,76.2,5,23.8
"João Pedro","Watford","BRA","FW","MF",19,54,77,102,390,581,67.1,210,299,70.2,38,57,66.7,122,163,74.8,19,20,3,545,30,3,4,3,24,3,4,6,885,106,62,58.5,44,41.5
"Joe Gelhardt","Leeds United","ENG","FW","MF",19,17,15,55,106,163,65,58,81,71.6,2,5,40,28,46,60.9,9,10,2,136,27,0,1,0,3,0,0,0,274,29,17,58.6,12,41.4
"Joe Gomez","Liverpool","ENG","DF",NA,24,11,36,29,230,292,78.8,103,119,86.6,24,37,64.9,101,126,80.2,3,3,2,251,39,7,0,1,19,32,0,2,332,8,4,50,4,50
"Joe Willock","Newcastle Utd","ENG","MF",NA,21,48,58,77,450,565,79.6,253,299,84.6,28,40,70,150,177,84.7,18,7,1,533,31,5,1,3,16,4,0,1,864,71,36,50.7,35,49.3
"Joël Matip","Liverpool","CMR","DF",NA,29,55,186,7,2074,2344,88.5,675,757,89.2,202,271,74.5,1170,1262,92.7,12,9,0,2280,61,40,3,5,1,21,0,3,2651,10,9,90,1,10
"Joël Veltman","Brighton","NED","DF",NA,29,25,124,65,1439,1869,77,577,662,87.2,102,220,46.4,742,909,81.6,17,22,6,1592,272,34,3,7,42,238,0,5,2235,32,16,50,16,50
"Joel Ward","Crystal Palace","ENG","DF",NA,31,27,119,37,1372,1741,78.8,675,746,90.5,99,234,42.3,574,683,84,6,12,4,1460,277,28,0,10,43,249,0,4,2038,26,20,76.9,6,23.1
"Joelinton","Newcastle Utd","BRA","MF","FW",24,45,92,90,718,944,76.1,421,515,81.7,35,54,64.8,216,275,78.5,29,17,2,931,11,0,1,4,22,9,0,2,1395,70,37,52.9,33,47.1
"Jóhann Berg Guðmundsson","Burnley","ISL","MF",NA,30,27,16,75,209,341,61.3,132,166,79.5,15,45,33.3,50,85,58.8,6,11,9,336,2,0,2,2,44,1,1,3,474,22,14,63.6,8,36.4
"John McGinn","Aston Villa","SCO","MF",NA,26,52,196,67,1023,1365,74.9,394,464,84.9,187,318,58.8,416,515,80.8,51,48,12,1220,137,76,15,23,110,6,52,8,1754,68,44,64.7,24,35.3
"John Stones","Manchester City","ENG","DF",NA,27,28,63,7,911,1001,91,391,420,93.1,83,102,81.4,426,455,93.6,4,4,0,964,35,13,0,6,3,21,0,2,1072,9,8,88.9,1,11.1
"Jon Rowe","Norwich City","ENG","FW","MF",18,4,3,21,48,72,66.7,34,42,81,1,7,14.3,8,10,80,5,2,0,68,2,0,1,0,4,0,2,2,112,13,4,30.8,9,69.2
"Jonjo Shelvey","Newcastle Utd","ENG","MF",NA,29,11,84,7,743,948,78.4,260,303,85.8,165,256,64.5,299,351,85.2,16,9,1,861,84,36,4,17,43,3,27,3,1113,12,9,75,3,25
"Jonjoe Kenny","Everton","ENG","DF",NA,24,9,36,25,351,478,73.4,185,209,88.5,32,71,45.1,122,166,73.5,11,10,7,381,93,3,1,0,23,90,0,4,583,9,4,44.4,5,55.6
"Jonny Castro","Wolves","ESP","DF",NA,27,25,35,56,509,610,83.4,280,317,88.3,31,42,73.8,188,218,86.2,11,7,4,515,95,6,1,1,14,89,0,0,735,25,14,56,11,44
"Jonny Evans","Leicester City","NIR","DF",NA,33,1,49,4,846,1020,82.9,251,290,86.6,95,177,53.7,492,532,92.5,4,5,0,974,44,36,1,1,3,8,0,2,1147,3,2,66.7,1,33.3
"Jordan Ayew","Crystal Palace","GHA","FW",NA,29,98,51,151,576,754,76.4,346,389,88.9,17,54,31.5,180,228,78.9,23,16,6,738,14,3,8,2,74,9,2,2,1087,71,34,47.9,37,52.1
"Jordan Henderson","Liverpool","ENG","MF",NA,31,54,245,116,1886,2246,84,874,975,89.6,153,228,67.1,801,921,87,38,52,14,2158,82,25,9,13,56,27,2,6,2444,25,16,64,9,36
"Jordan Pickford","Everton","ENG","GK",NA,27,0,0,0,608,1147,53,83,83,100,321,848,37.9,204,208,98.1,4,3,0,739,401,134,1,8,0,0,0,7,1230,1,1,100,0,0
"Jorginho","Chelsea","ITA","MF",NA,29,18,178,19,1681,1887,89.1,862,928,92.9,91,140,65,669,730,91.6,27,36,0,1844,42,42,8,4,3,0,0,1,2106,21,16,76.2,5,23.8
"José Sá","Wolves","POR","GK",NA,28,0,2,0,770,1109,69.4,161,164,98.2,223,548,40.7,379,386,98.2,3,1,0,748,357,96,0,0,0,0,0,4,1206,4,4,100,0,0
"Josh Brownhill","Burnley","ENG","MF",NA,25,18,106,37,891,1196,74.5,463,547,84.6,77,147,52.4,291,389,74.8,40,22,3,1114,70,22,1,10,53,6,22,12,1528,30,15,50,15,50
"Josh Dasilva","Brentford","ENG","MF","FW",22,10,11,10,75,93,80.6,38,43,88.4,2,4,50,32,40,80,3,4,0,88,5,2,0,0,4,2,0,0,123,11,7,63.6,4,36.4
"Josh Sargent","Norwich City","USA","FW","MF",21,21,12,88,292,410,71.2,208,258,80.6,8,16,50,63,96,65.6,11,5,0,401,9,0,1,0,11,6,0,0,634,32,16,50,16,50
"Joshua King","Watford","NOR","FW",NA,29,41,39,157,369,519,71.1,227,290,78.3,13,18,72.2,109,153,71.2,35,17,4,479,34,0,3,2,13,1,0,6,837,67,30,44.8,37,55.2
"Juan Mata","Manchester Utd","ESP","MF",NA,33,8,16,13,187,217,86.2,119,127,93.7,14,19,73.7,43,52,82.7,2,6,2,211,4,2,1,2,6,1,1,2,245,6,3,50,3,50
"Junior Firpo","Leeds United","DOM","DF","MF",24,36,111,72,768,952,80.7,417,475,87.8,38,71,53.5,299,362,82.6,22,16,6,799,149,5,0,3,26,144,0,4,1152,28,16,57.1,12,42.9
"Juraj Kucka","Watford","SVK","MF",NA,34,21,60,31,485,713,68,244,322,75.8,39,76,51.3,176,247,71.3,10,7,4,684,28,7,1,7,16,18,1,1,1030,33,17,51.5,16,48.5
"Kai Havertz","Chelsea","GER","FW","MF",22,64,62,203,537,669,80.3,360,408,88.2,12,16,75,111,143,77.6,21,19,1,635,30,1,3,2,8,3,0,4,943,42,18,42.9,24,57.1
"Kalvin Phillips","Leeds United","ENG","MF",NA,25,6,93,14,786,971,80.9,284,320,88.8,98,170,57.6,396,440,90,9,12,2,923,46,37,1,8,16,5,4,2,1188,12,7,58.3,5,41.7
"Kasper Schmeichel","Leicester City","DEN","GK",NA,34,1,2,0,945,1294,73,149,150,99.3,329,660,49.8,462,474,97.5,1,1,0,859,431,139,0,10,0,1,0,4,1386,1,1,100,0,0
"Kelechi Iheanacho","Leicester City","NGA","FW",NA,24,28,37,85,276,361,76.5,170,195,87.2,12,24,50,66,85,77.6,17,13,1,343,16,1,10,3,6,4,1,2,531,33,16,48.5,17,51.5
"Ken Sema","Watford","SWE","MF","FW",27,19,8,36,140,224,62.5,84,108,77.8,15,39,38.5,35,53,66,12,3,2,202,22,8,0,2,31,5,9,0,325,27,12,44.4,15,55.6
"Kenedy","Chelsea","BRA","DF",NA,25,2,5,10,36,50,72,18,24,75,2,5,40,15,18,83.3,2,4,0,47,3,0,0,0,1,3,0,0,62,1,1,100,0,0
"Kenny McLean","Norwich City","SCO","MF",NA,29,32,99,61,786,1090,72.1,390,488,79.9,71,143,49.7,301,386,78,10,21,0,1054,31,15,4,11,37,13,1,5,1387,30,19,63.3,11,36.7
"Kevin De Bruyne","Manchester City","BEL","MF",NA,30,84,204,175,1170,1568,74.6,581,663,87.6,122,249,49,434,558,77.8,87,65,10,1389,169,49,20,19,180,20,96,10,1821,55,31,56.4,24,43.6
"Ki-Jana Hoever","Wolves","NED","DF","MF",19,9,5,22,110,160,68.8,54,71,76.1,4,8,50,51,68,75,1,2,1,124,35,2,0,0,8,33,0,1,200,7,4,57.1,3,42.9
"Kieran Dowell","Norwich City","ENG","FW","MF",23,14,31,49,223,334,66.8,123,157,78.3,19,53,35.8,69,89,77.5,16,9,3,304,28,11,3,5,38,1,16,2,415,14,7,50,7,50
"Kieran Tierney","Arsenal","SCO","DF",NA,24,62,105,128,900,1165,77.3,379,427,88.8,82,174,47.1,431,513,84,20,24,12,975,183,7,0,13,79,175,1,7,1347,23,9,39.1,14,60.9
"Kieran Trippier","Newcastle Utd","ENG","DF",NA,30,2,17,8,189,284,66.5,93,112,83,33,69,47.8,59,87,67.8,7,5,0,197,87,19,0,2,28,53,15,0,339,3,1,33.3,2,66.7
"Kiernan Dewsbury-Hall","Leicester City","ENG","MF",NA,22,82,132,98,950,1250,76,542,623,87,55,134,41,308,394,78.2,35,26,7,1193,51,12,5,8,86,10,26,6,1516,49,30,61.2,19,38.8
"Kiko Femenía","Watford","ESP","DF",NA,30,40,100,48,867,1228,70.6,485,566,85.7,54,166,32.5,300,425,70.6,25,22,9,917,308,29,0,1,106,242,37,3,1431,14,7,50,7,50
"Kortney Hause","Aston Villa","ENG","DF",NA,26,2,14,3,175,222,78.8,65,73,89,19,40,47.5,89,101,88.1,0,0,0,218,4,4,1,3,0,0,0,0,266,4,3,75,1,25
"Kostas Tsimikas","Liverpool","GRE","DF",NA,25,48,47,109,508,705,72.1,249,278,89.6,36,98,36.7,219,288,76,25,16,7,573,131,11,0,2,116,76,44,1,809,20,8,40,12,60
"Kristoffer Ajer","Brentford","NOR","DF",NA,23,30,82,29,627,892,70.3,303,372,81.5,47,105,44.8,255,342,74.6,8,13,2,734,154,6,2,3,17,148,0,4,1101,18,13,72.2,5,27.8
"Kurt Zouma","West Ham","FRA","DF",NA,26,11,33,2,875,999,87.6,300,323,92.9,64,121,52.9,502,541,92.8,2,2,0,965,34,28,0,7,1,2,0,0,1247,3,1,33.3,2,66.7
"Kyle Walker","Manchester City","ENG","DF",NA,31,43,146,65,1478,1668,88.6,654,697,93.8,136,192,70.8,672,732,91.8,11,17,4,1518,143,16,2,28,35,127,0,7,1770,14,7,50,7,50
"Kyle Walker-Peters","Southampton","ENG","DF",NA,24,134,147,165,1071,1368,78.3,606,686,88.3,65,113,57.5,368,470,78.3,24,36,1,1125,240,13,2,3,50,227,0,3,1715,95,64,67.4,31,32.6
"Leander Dendoncker","Wolves","BEL","MF",NA,26,9,64,45,709,822,86.3,328,377,87,45,57,78.9,301,328,91.8,11,4,0,805,16,12,0,1,5,4,0,1,1024,10,5,50,5,50
"Leandro Trossard","Brighton","BEL","FW","MF",26,97,154,222,898,1188,75.6,479,569,84.2,90,130,69.2,282,357,79,47,53,3,1147,36,8,8,26,51,12,7,5,1535,80,56,70,24,30
"Leon Bailey","Aston Villa","JAM","FW","MF",23,34,24,61,150,226,66.4,76,95,80,15,36,41.7,47,66,71.2,7,9,1,209,16,1,1,3,33,4,11,1,348,29,13,44.8,16,55.2
"Lewis Bate","Leeds United","ENG","MF",NA,18,0,6,1,45,61,73.8,23,30,76.7,3,5,60,15,17,88.2,0,0,0,60,1,0,0,1,0,0,0,0,86,5,1,20,4,80
"Lewis Brunt","Leicester City","ENG","MF",NA,20,1,2,2,21,21,100,10,10,100,1,1,100,10,10,100,0,0,0,21,0,0,0,1,0,0,0,0,26,1,1,100,0,0
"Lewis Dobbin","Everton","ENG","FW","MF",18,1,1,2,5,8,62.5,3,3,100,2,3,66.7,0,2,0,0,0,0,7,1,0,0,0,0,0,0,0,13,1,0,0,1,100
"Lewis Dunk","Brighton","ENG","DF",NA,29,14,83,3,1726,1958,88.2,467,508,91.9,228,338,67.5,1019,1077,94.6,3,4,1,1885,69,62,0,16,3,6,0,4,2197,4,4,100,0,0
"Liam Cooper","Leeds United","SCO","DF",NA,29,7,46,2,981,1183,82.9,335,378,88.6,86,171,50.3,547,600,91.2,4,0,0,1151,30,25,1,7,1,5,0,2,1405,4,3,75,1,25
"Lucas Digne","Aston Villa","FRA","DF",NA,28,34,48,121,497,702,70.8,271,312,86.9,40,97,41.2,171,235,72.8,22,9,4,539,161,19,0,1,71,121,21,2,829,17,8,47.1,9,52.9
"Lucas Digne","Aston Villa","FRA","DF",NA,28,34,48,121,497,702,70.8,271,312,86.9,40,97,41.2,171,235,72.8,22,9,4,539,161,19,0,1,71,121,21,2,978,13,3,23.1,10,76.9
"Lucas Digne","Everton","FRA","DF",NA,28,25,49,47,629,838,75.1,389,436,89.2,35,104,33.7,189,251,75.3,30,24,14,645,192,18,1,6,101,135,39,1,829,17,8,47.1,9,52.9
"Lucas Digne","Everton","FRA","DF",NA,28,25,49,47,629,838,75.1,389,436,89.2,35,104,33.7,189,251,75.3,30,24,14,645,192,18,1,6,101,135,39,1,978,13,3,23.1,10,76.9
"Lucas Digne","Everton","FRA","DF",NA,28,25,49,47,629,838,75.1,389,436,89.2,35,104,33.7,189,251,75.3,30,24,14,539,161,19,0,1,71,121,21,2,829,17,8,47.1,9,52.9
"Lucas Digne","Everton","FRA","DF",NA,28,25,49,47,629,838,75.1,389,436,89.2,35,104,33.7,189,251,75.3,30,24,14,539,161,19,0,1,71,121,21,2,978,13,3,23.1,10,76.9
"Lucas Digne","Aston Villa","FRA","DF",NA,28,34,48,121,629,838,75.1,389,436,89.2,35,104,33.7,189,251,75.3,30,24,14,539,161,19,0,1,71,121,21,2,829,17,8,47.1,9,52.9
"Lucas Digne","Aston Villa","FRA","DF",NA,28,34,48,121,629,838,75.1,389,436,89.2,35,104,33.7,189,251,75.3,30,24,14,539,161,19,0,1,71,121,21,2,978,13,3,23.1,10,76.9
"Lucas Digne","Aston Villa","FRA","DF",NA,28,34,48,121,629,838,75.1,389,436,89.2,35,104,33.7,189,251,75.3,30,24,14,645,192,18,1,6,101,135,39,1,829,17,8,47.1,9,52.9
"Lucas Digne","Aston Villa","FRA","DF",NA,28,34,48,121,629,838,75.1,389,436,89.2,35,104,33.7,189,251,75.3,30,24,14,645,192,18,1,6,101,135,39,1,978,13,3,23.1,10,76.9
"Lucas Digne","Everton","FRA","DF",NA,28,25,49,47,497,702,70.8,271,312,86.9,40,97,41.2,171,235,72.8,22,9,4,645,192,18,1,6,101,135,39,1,829,17,8,47.1,9,52.9
"Lucas Digne","Everton","FRA","DF",NA,28,25,49,47,497,702,70.8,271,312,86.9,40,97,41.2,171,235,72.8,22,9,4,645,192,18,1,6,101,135,39,1,978,13,3,23.1,10,76.9
"Lucas Digne","Aston Villa","FRA","DF",NA,28,34,48,121,497,702,70.8,271,312,86.9,40,97,41.2,171,235,72.8,22,9,4,645,192,18,1,6,101,135,39,1,829,17,8,47.1,9,52.9
"Lucas Digne","Aston Villa","FRA","DF",NA,28,34,48,121,497,702,70.8,271,312,86.9,40,97,41.2,171,235,72.8,22,9,4,645,192,18,1,6,101,135,39,1,978,13,3,23.1,10,76.9
"Lucas Digne","Everton","FRA","DF",NA,28,25,49,47,497,702,70.8,271,312,86.9,40,97,41.2,171,235,72.8,22,9,4,539,161,19,0,1,71,121,21,2,829,17,8,47.1,9,52.9
"Lucas Digne","Everton","FRA","DF",NA,28,25,49,47,497,702,70.8,271,312,86.9,40,97,41.2,171,235,72.8,22,9,4,539,161,19,0,1,71,121,21,2,978,13,3,23.1,10,76.9
"Lucas Moura","Tottenham","BRA","FW","MF",28,48,99,87,567,774,73.3,340,413,82.3,17,38,44.7,180,243,74.1,34,27,4,745,20,8,8,0,33,7,1,9,1021,92,56,60.9,36,39.1
"Luis Díaz","Liverpool","COL","FW",NA,24,53,38,127,392,455,86.2,240,264,90.9,22,25,88,116,133,87.2,20,22,4,453,2,0,0,2,14,2,0,0,595,49,31,63.3,18,36.7
"Luka Milivojević","Crystal Palace","SRB","MF",NA,30,2,37,4,400,493,81.1,182,202,90.1,46,79,58.2,157,185,84.9,11,6,3,444,49,20,1,5,43,0,29,0,562,2,2,100,0,0
"Lukas Rupp","Norwich City","GER","MF",NA,30,17,35,23,322,391,82.4,170,191,89,22,35,62.9,116,129,89.9,9,5,1,385,3,2,2,2,3,1,0,3,488,27,18,66.7,9,33.3
"Luke Ayling","Leeds United","ENG","DF",NA,29,45,135,51,1224,1592,76.9,535,606,88.3,154,294,52.4,517,619,83.5,12,11,4,1412,171,36,5,24,31,134,0,9,1884,37,23,62.2,14,37.8
"Luke Cundle","Wolves","ENG","MF",NA,19,3,9,3,96,105,91.4,48,51,94.1,7,9,77.8,38,42,90.5,2,2,0,103,2,0,2,1,2,0,2,0,116,1,0,0,1,100
"Luke Shaw","Manchester Utd","ENG","DF",NA,26,48,82,69,944,1193,79.1,551,612,90,64,134,47.8,294,361,81.4,39,16,5,963,223,15,3,6,109,153,55,7,1316,14,7,50,7,50
"Luke Thomas","Leicester City","ENG","DF",NA,20,28,95,59,1007,1272,79.2,597,660,90.5,37,96,38.5,346,434,79.7,12,13,3,1040,231,12,3,1,33,217,2,1,1533,23,15,65.2,8,34.8
"Lyanco","Southampton","BRA","DF",NA,24,3,18,1,282,397,71,94,107,87.9,25,89,28.1,158,189,83.6,3,2,0,382,13,10,0,1,4,2,0,2,530,4,4,100,0,0
"Mads Bech Sørensen","Brentford","DEN","DF",NA,22,9,20,4,393,514,76.5,143,161,88.8,37,75,49.3,209,262,79.8,7,4,3,435,78,6,0,0,10,72,0,1,576,1,0,0,1,100
"Mads Roerslev","Brentford","DEN","DF",NA,22,14,22,54,230,358,64.2,107,138,77.5,17,45,37.8,100,149,67.1,7,8,7,332,25,0,0,0,35,25,0,1,493,15,4,26.7,11,73.3
"Manuel Lanzini","West Ham","ARG","MF","FW",28,29,119,57,1118,1237,90.4,642,678,94.7,52,77,67.5,372,407,91.4,23,22,3,1159,77,10,2,4,28,6,20,1,1402,36,25,69.4,11,30.6
"Marc Albrighton","Leicester City","ENG","FW","DF",31,21,26,56,347,558,62.2,220,258,85.3,26,94,27.7,86,145,59.3,11,8,6,452,101,15,2,3,78,48,37,5,705,40,15,37.5,25,62.5
"Marc Cucurella","Brighton","ESP","DF",NA,23,104,191,208,1890,2356,80.2,1014,1131,89.7,110,219,50.2,718,856,83.9,42,49,17,1994,356,17,5,12,115,334,5,6,2717,55,28,50.9,27,49.1
"Marc Guéhi","Crystal Palace","ENG","DF",NA,21,17,111,7,2057,2360,87.2,664,722,92,214,342,62.6,1162,1261,92.1,6,3,0,2290,65,59,1,32,3,6,0,5,2654,13,12,92.3,1,7.7
"Marcos Alonso","Chelsea","ESP","DF",NA,30,51,93,192,1142,1486,76.9,624,709,88,84,194,43.3,387,478,81,43,34,15,1190,293,27,2,8,149,199,67,3,1791,35,15,42.9,20,57.1
"Marcus Forss","Brentford","FIN","FW","MF",22,2,6,12,22,38,57.9,12,19,63.2,3,3,100,5,9,55.6,1,1,0,34,3,0,0,1,1,0,0,1,69,4,1,25,3,75
"Marcus Rashford","Manchester Utd","ENG","FW","MF",23,50,28,118,304,424,71.7,199,252,79,7,20,35,82,110,74.5,9,10,1,406,14,2,0,1,22,5,0,4,570,53,22,41.5,31,58.5
"Mark Noble","West Ham","ENG","MF",NA,34,2,14,3,262,301,87,127,137,92.7,21,32,65.6,109,119,91.6,1,0,0,286,14,10,0,1,2,1,1,1,325,4,3,75,1,25
"Martin Ødegaard","Arsenal","NOR","MF","FW",22,57,224,146,1368,1633,83.8,681,763,89.3,90,145,62.1,541,612,88.4,77,71,3,1490,136,34,19,9,59,8,31,7,1867,46,25,54.3,21,45.7
"Marvelous Nakamba","Aston Villa","ZIM","MF",NA,27,5,24,0,327,385,84.9,187,219,85.4,18,21,85.7,114,129,88.4,2,1,0,374,11,6,1,2,1,0,0,0,494,16,14,87.5,2,12.5
"Mason Greenwood","Manchester Utd","ENG","FW","MF",19,48,39,109,394,501,78.6,204,236,86.4,37,64,57.8,137,162,84.6,17,13,3,483,15,2,7,14,34,0,12,3,652,52,32,61.5,20,38.5
"Mason Holgate","Everton","ENG","DF",NA,24,4,40,2,584,876,66.7,192,260,73.8,94,213,44.1,289,368,78.5,3,2,0,805,68,42,0,16,4,26,0,3,1091,4,2,50,2,50
"Mason Mount","Chelsea","ENG","MF",NA,22,92,164,276,998,1278,78.1,609,673,90.5,56,128,43.8,266,346,76.9,58,61,10,1159,113,16,10,8,153,4,90,6,1564,42,18,42.9,24,57.1
"Matěj Vydra","Burnley","CZE","FW",NA,29,2,7,43,75,107,70.1,52,70,74.3,1,2,50,10,16,62.5,6,2,0,105,1,0,0,0,2,1,0,1,208,13,6,46.2,7,53.8
"Mateo Kovačić","Chelsea","CRO","MF",NA,27,42,135,37,1061,1203,88.2,537,580,92.6,77,106,72.6,405,453,89.4,27,23,1,1183,17,15,12,8,6,1,0,3,1368,51,38,74.5,13,25.5
"Mateusz Klich","Leeds United","POL","MF",NA,31,45,105,129,800,1026,78,453,514,88.1,38,84,45.2,240,314,76.4,31,23,3,977,43,19,6,7,30,13,3,6,1253,35,20,57.1,15,42.9
"Mathias Jensen","Brentford","DEN","MF",NA,25,14,103,54,574,795,72.2,247,294,84,115,203,56.7,201,260,77.3,35,28,10,689,101,38,3,11,79,5,47,5,968,24,15,62.5,9,37.5
"Mathias Jørgensen","Brentford","DEN","DF",NA,31,5,18,1,258,337,76.6,122,141,86.5,29,51,56.9,105,140,75,3,1,1,268,68,8,0,2,7,60,0,1,388,1,0,0,1,100
"Mathias Normann","Norwich City","NOR","MF",NA,25,16,75,8,546,795,68.7,213,262,81.3,90,175,51.4,226,314,72,13,14,1,727,65,33,8,21,34,11,20,3,990,30,17,56.7,13,43.3
"Matt Doherty","Tottenham","IRL","DF",NA,29,29,24,80,437,533,82,252,286,88.1,32,45,71.1,145,175,82.9,15,10,4,469,63,3,4,5,20,60,0,1,644,10,6,60,4,40
"Matt Ritchie","Newcastle Utd","SCO","DF",NA,31,8,48,40,510,714,71.4,262,288,91,79,181,43.6,156,207,75.4,28,16,8,528,183,32,0,8,104,103,48,3,828,6,4,66.7,2,33.3
"Matt Targett","Newcastle Utd","ENG","DF",NA,25,11,53,40,566,789,71.7,275,310,88.7,46,131,35.1,230,302,76.2,20,13,6,680,142,14,1,10,59,120,8,1,984,6,1,16.7,5,83.3
