"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Matthias Ginter","Gladbach","GER","DF",NA,25,29,149,9,1865,2207,84.5,622,683,91.1,224,377,59.4,998,1090,91.6,8,10,0,2125,71,64,3,24,5,7,0,11,2476,8,6,75,2,25
"Matthias Zimmermann","Düsseldorf","GER","DF","MF",27,59,193,118,1154,1638,70.5,515,612,84.2,115,260,44.2,500,680,73.5,25,34,21,1378,251,13,2,14,125,238,0,9,1946,35,15,42.9,20,57.1
"Maximilian Arnold","Wolfsburg","GER","MF",NA,25,35,151,48,1160,1550,74.8,425,484,87.8,224,416,53.8,470,561,83.8,70,29,6,1272,264,146,8,33,166,22,90,14,1818,29,19,65.5,10,34.5
"Maximilian Eggestein","Werder Bremen","GER","MF",NA,22,50,209,112,1125,1459,77.1,589,688,85.6,76,125,60.8,428,529,80.9,31,39,3,1372,77,26,3,6,22,51,0,10,1796,46,22,47.8,24,52.2
"Maximilian Mittelstädt","Hertha BSC","GER","DF","FW",22,53,120,101,813,1157,70.3,398,463,86,118,242,48.8,277,384,72.1,22,25,10,931,223,29,0,33,105,176,18,3,1452,26,18,69.2,8,30.8
"Michael Gregoritsch","Augsburg","AUT","MF","FW",25,4,9,11,65,98,66.3,34,44,77.3,3,9,33.3,21,34,61.8,6,2,0,190,28,1,5,0,3,7,0,2,314,3,1,33.3,2,66.7
"Michael Gregoritsch","Augsburg","AUT","MF","FW",25,4,9,11,65,98,66.3,34,44,77.3,3,9,33.3,21,34,61.8,6,2,0,190,28,1,5,0,3,7,0,2,131,2,1,50,1,50
"Michael Gregoritsch","Schalke 04","AUT","FW",NA,25,3,16,46,139,220,63.2,88,121,72.7,2,7,28.6,35,61,57.4,9,4,0,190,28,1,5,0,3,7,0,2,314,3,1,33.3,2,66.7
"Michael Gregoritsch","Schalke 04","AUT","FW",NA,25,3,16,46,139,220,63.2,88,121,72.7,2,7,28.6,35,61,57.4,9,4,0,190,28,1,5,0,3,7,0,2,131,2,1,50,1,50
"Michael Gregoritsch","Augsburg","AUT","MF","FW",25,4,9,11,65,98,66.3,34,44,77.3,3,9,33.3,21,34,61.8,6,2,0,96,1,1,0,0,1,0,0,1,314,3,1,33.3,2,66.7
"Michael Gregoritsch","Augsburg","AUT","MF","FW",25,4,9,11,65,98,66.3,34,44,77.3,3,9,33.3,21,34,61.8,6,2,0,96,1,1,0,0,1,0,0,1,131,2,1,50,1,50
"Michael Gregoritsch","Schalke 04","AUT","FW",NA,25,3,16,46,65,98,66.3,34,44,77.3,3,9,33.3,21,34,61.8,6,2,0,96,1,1,0,0,1,0,0,1,314,3,1,33.3,2,66.7
"Michael Gregoritsch","Schalke 04","AUT","FW",NA,25,3,16,46,65,98,66.3,34,44,77.3,3,9,33.3,21,34,61.8,6,2,0,96,1,1,0,0,1,0,0,1,131,2,1,50,1,50
"Michael Gregoritsch","Augsburg","AUT","MF","FW",25,4,9,11,139,220,63.2,88,121,72.7,2,7,28.6,35,61,57.4,9,4,0,96,1,1,0,0,1,0,0,1,314,3,1,33.3,2,66.7
"Michael Gregoritsch","Augsburg","AUT","MF","FW",25,4,9,11,139,220,63.2,88,121,72.7,2,7,28.6,35,61,57.4,9,4,0,96,1,1,0,0,1,0,0,1,131,2,1,50,1,50
"Michael Gregoritsch","Schalke 04","AUT","FW",NA,25,3,16,46,139,220,63.2,88,121,72.7,2,7,28.6,35,61,57.4,9,4,0,96,1,1,0,0,1,0,0,1,314,3,1,33.3,2,66.7
"Michael Gregoritsch","Schalke 04","AUT","FW",NA,25,3,16,46,139,220,63.2,88,121,72.7,2,7,28.6,35,61,57.4,9,4,0,96,1,1,0,0,1,0,0,1,131,2,1,50,1,50
"Michael Gregoritsch","Schalke 04","AUT","FW",NA,25,3,16,46,65,98,66.3,34,44,77.3,3,9,33.3,21,34,61.8,6,2,0,190,28,1,5,0,3,7,0,2,314,3,1,33.3,2,66.7
"Michael Gregoritsch","Schalke 04","AUT","FW",NA,25,3,16,46,65,98,66.3,34,44,77.3,3,9,33.3,21,34,61.8,6,2,0,190,28,1,5,0,3,7,0,2,131,2,1,50,1,50
"Michael Gregoritsch","Augsburg","AUT","MF","FW",25,4,9,11,139,220,63.2,88,121,72.7,2,7,28.6,35,61,57.4,9,4,0,190,28,1,5,0,3,7,0,2,314,3,1,33.3,2,66.7
"Michael Gregoritsch","Augsburg","AUT","MF","FW",25,4,9,11,139,220,63.2,88,121,72.7,2,7,28.6,35,61,57.4,9,4,0,190,28,1,5,0,3,7,0,2,131,2,1,50,1,50
"Michael Lang","Werder Bremen","SUI","DF","FW",28,14,23,40,262,326,80.4,148,169,87.6,20,32,62.5,86,107,80.4,3,5,3,267,58,3,0,1,18,55,0,1,385,4,3,75,1,25
"Michael Parensen","Union Berlin","GER","DF",NA,33,3,22,2,247,314,78.7,101,115,87.8,30,59,50.8,112,129,86.8,1,2,2,300,12,10,0,1,3,2,0,2,386,4,2,50,2,50
"Mickaël Cuisance","Bayern Munich","FRA","MF","FW",19,8,17,15,155,193,80.3,73,82,89,10,25,40,63,70,90,5,4,1,173,20,4,0,1,15,2,13,0,230,17,12,70.6,5,29.4
"Mijat Gaćinović","Eint Frankfurt","SRB","MF","FW",24,26,32,56,249,359,69.4,133,164,81.1,23,37,62.2,79,110,71.8,13,8,3,341,18,3,0,2,13,9,1,0,505,27,14,51.9,13,48.1
"Mike Frantz","Freiburg","GER","MF",NA,32,4,15,8,88,123,71.5,46,61,75.4,8,15,53.3,29,39,74.4,7,3,1,112,11,4,0,0,7,5,0,0,160,2,2,100,0,0
"Miloš Veljković","Werder Bremen","SRB","DF",NA,23,23,108,6,917,1178,77.8,291,329,88.4,130,246,52.8,488,573,85.2,6,8,0,1114,58,53,1,13,1,2,0,6,1409,1,1,100,0,0
"Milot Rashica","Werder Bremen","KVX","FW",NA,23,81,45,196,461,698,66,231,283,81.6,58,128,45.3,146,218,67,40,21,8,597,100,23,2,8,131,9,45,1,1032,100,55,55,45,45
"Mitchell Weiser","Leverkusen","GER","DF","MF",25,39,57,54,817,1040,78.6,490,545,89.9,44,82,53.7,250,310,80.6,6,13,5,872,163,12,0,0,27,151,0,5,1234,28,18,64.3,10,35.7
"Moanes Dabbur","Hoffenheim","ISR","FW",NA,27,9,27,65,180,253,71.1,98,122,80.3,12,17,70.6,49,66,74.2,8,8,1,241,12,0,2,0,4,3,0,0,347,23,10,43.5,13,56.5
"Mohamed Dräger","Paderborn 07","TUN","DF",NA,23,61,45,61,621,821,75.6,275,328,83.8,73,101,72.3,256,321,79.8,15,12,3,646,172,11,1,8,42,161,0,3,1036,45,15,33.3,30,66.7
"Moussa Diaby","Leverkusen","FRA","FW","MF",20,118,44,204,506,697,72.6,315,370,85.1,31,64,48.4,141,199,70.9,34,27,14,676,21,1,1,3,87,18,1,0,927,107,68,63.6,39,36.4
"Moussa Niakhate","Mainz 05","SEN","DF",NA,23,37,129,14,1201,1518,79.1,416,473,87.9,146,279,52.3,623,714,87.3,12,7,1,1435,79,49,1,11,8,30,0,4,1851,18,6,33.3,12,66.7
"Nadiem Amiri","Leverkusen","GER","MF","FW",22,53,106,95,886,1145,77.4,473,527,89.8,75,159,47.2,289,351,82.3,54,24,5,972,162,48,7,7,114,34,77,11,1355,44,30,68.2,14,31.8
"Nassim Boujellab","Schalke 04","MAR","MF","FW",20,5,8,16,106,137,77.4,46,51,90.2,7,12,58.3,49,58,84.5,4,0,0,137,0,0,0,1,0,0,0,0,204,3,0,0,3,100
"Neven Subotić","Union Berlin","SRB","DF",NA,30,12,72,5,557,786,70.9,196,239,82,102,196,52,240,306,78.4,5,6,1,761,23,23,0,3,8,0,0,2,1015,4,3,75,1,25
"Nick Woltemade","Werder Bremen","GER","FW","MF",17,1,2,5,16,21,76.2,9,11,81.8,2,2,100,4,5,80,2,0,0,20,0,0,0,0,0,0,0,1,41,4,2,50,2,50
"Niclas Füllkrug","Werder Bremen","GER","FW",NA,26,11,9,48,79,122,64.8,44,60,73.3,5,5,100,22,37,59.5,3,3,0,110,11,0,1,1,2,1,0,1,172,7,4,57.1,3,42.9
"Nico Elvedi","Gladbach","SUI","DF",NA,22,28,70,2,1598,1741,91.8,538,586,91.8,123,146,84.2,913,959,95.2,1,0,0,1680,58,57,0,5,1,1,0,3,2034,10,9,90,1,10
"Nico Schlotterbeck","Freiburg","GER","DF",NA,19,6,13,3,158,210,75.2,60,68,88.2,20,40,50,78,93,83.9,3,0,0,196,14,11,0,5,5,3,0,0,255,3,3,100,0,0
"Nico Schulz","Dortmund","GER","DF","MF",26,24,32,60,382,450,84.9,239,260,91.9,18,27,66.7,114,134,85.1,3,5,1,399,51,7,0,1,14,44,0,0,518,14,9,64.3,5,35.7
"Nicolas Höfler","Freiburg","GER","MF",NA,29,33,145,20,1277,1516,84.2,515,604,85.3,95,141,67.4,608,665,91.4,16,11,1,1436,75,40,1,6,4,3,0,5,1871,52,34,65.4,18,34.6
"Niklas Moisander","Werder Bremen","FIN","DF",NA,33,33,133,3,1355,1568,86.4,470,516,91.1,153,232,65.9,724,792,91.4,5,10,1,1500,65,65,0,8,3,0,0,3,1787,22,16,72.7,6,27.3
"Niklas Stark","Hertha BSC","GER","DF",NA,24,11,52,3,728,886,82.2,255,284,89.8,96,151,63.6,365,415,88,4,2,0,857,28,27,1,12,2,1,0,1,1101,4,2,50,2,50
"Niklas Süle","Bayern Munich","GER","DF",NA,23,5,34,0,566,619,91.4,163,175,93.1,87,106,82.1,313,332,94.3,2,3,0,612,6,4,1,6,1,2,0,1,677,2,2,100,0,0
"Niko Gießelmann","Düsseldorf","GER","DF",NA,27,34,100,60,871,1170,74.4,302,359,84.1,124,235,52.8,441,542,81.4,24,28,12,904,266,53,1,14,81,193,20,0,1376,13,7,53.8,6,46.2
"Nils Petersen","Freiburg","GER","FW","MF",30,12,34,85,327,536,61,184,273,67.4,24,36,66.7,83,139,59.7,34,8,1,521,11,0,2,5,12,0,0,4,828,21,7,33.3,14,66.7
"Noah Joel Sarenren Bazee","Augsburg","NGA","FW",NA,22,5,4,27,36,73,49.3,23,36,63.9,4,4,100,5,10,50,5,1,1,73,0,0,0,0,10,0,0,0,136,16,8,50,8,50
"Noah Katterbach","Köln","GER","DF",NA,18,28,60,22,517,749,69,255,308,82.8,61,146,41.8,192,257,74.7,9,10,4,592,154,16,3,5,22,137,1,3,898,43,31,72.1,12,27.9
"Nordi Mukiele","RB Leipzig","FRA","DF","FW",21,36,99,110,989,1288,76.8,490,583,84,71,117,60.7,365,449,81.3,14,20,4,1113,174,29,0,3,32,145,0,1,1564,20,10,50,10,50
"Nuri Şahin","Werder Bremen","TUR","MF",NA,30,9,75,14,588,789,74.5,273,312,87.5,66,146,45.2,234,280,83.6,28,7,0,674,112,61,1,2,73,1,50,3,928,16,10,62.5,6,37.5
"Obite N'Dicka","Eint Frankfurt","CIV","DF",NA,19,31,75,43,866,1069,81,449,499,90,44,99,44.4,355,419,84.7,8,5,1,927,140,17,0,4,10,123,0,2,1274,22,18,81.8,4,18.2
"Ohis Felix Uduokhai","Augsburg","GER","DF",NA,21,9,55,2,743,921,80.7,239,272,87.9,103,175,58.9,388,442,87.8,5,0,0,890,30,30,0,9,0,0,0,1,1198,6,4,66.7,2,33.3
"Oliver Fink","Düsseldorf","GER","MF","FW",37,9,30,43,155,273,56.8,89,129,69,9,30,30,45,75,60,11,9,3,270,2,1,0,2,8,1,0,1,371,10,6,60,4,40
"Omar Mascarell","Schalke 04","EQG","MF",NA,26,6,80,10,1119,1326,84.4,327,365,89.6,151,221,68.3,620,679,91.3,10,8,0,1268,53,50,3,15,4,1,2,5,1587,13,12,92.3,1,7.7
"Ömer Toprak","Werder Bremen","TUR","DF",NA,30,8,38,5,423,474,89.2,165,176,93.8,38,60,63.3,217,231,93.9,1,2,2,448,26,23,0,3,2,3,0,0,565,7,6,85.7,1,14.3
"Ondrej Duda","Hertha BSC","SVK","MF",NA,24,8,17,19,144,187,77,80,88,90.9,14,27,51.9,43,52,82.7,5,3,0,166,18,13,1,1,7,2,3,3,248,23,18,78.3,5,21.7
"Opoku Ampomah","Düsseldorf","GHA","FW","MF",23,23,12,50,60,104,57.7,34,43,79.1,11,19,57.9,14,26,53.8,7,4,2,100,4,2,1,3,14,1,1,0,201,39,19,48.7,20,51.3
"Oscar Wendt","Gladbach","SWE","DF",NA,33,18,62,57,795,1074,74,390,445,87.6,49,140,35,326,430,75.8,22,19,10,802,268,29,0,1,77,206,33,4,1250,14,6,42.9,8,57.1
"Ozan Kabak","Schalke 04","TUR","DF",NA,19,13,62,2,846,1040,81.3,274,306,89.5,118,197,59.9,447,516,86.6,3,1,0,1022,17,15,0,10,1,2,0,1,1306,23,20,87,3,13
"Paco Alcácer","Dortmund","ESP","FW",NA,25,1,8,37,81,111,73,42,56,75,5,9,55.6,19,27,70.4,5,1,0,93,18,0,0,0,1,0,1,0,163,5,2,40,3,60
"Panagiotis Retsos","Leverkusen","GRE","DF",NA,20,3,5,1,83,96,86.5,49,55,89.1,7,10,70,23,25,92,1,0,0,89,7,1,0,0,0,6,0,0,111,1,1,100,0,0
"Pascal Köpke","Hertha BSC","GER","FW",NA,23,4,1,12,23,34,67.6,12,16,75,1,1,100,7,12,58.3,0,0,0,33,1,1,0,0,1,0,0,0,47,1,1,100,0,0
"Patrick Herrmann","Gladbach","GER","FW","MF",28,38,35,148,367,529,69.4,210,255,82.4,25,59,42.4,104,150,69.3,27,17,5,491,36,8,2,3,64,17,10,2,710,23,12,52.2,11,47.8
"Patrik Schick","RB Leipzig","CZE","FW",NA,23,14,20,118,218,312,69.9,132,168,78.6,5,11,45.5,47,77,61,20,5,0,278,30,0,3,0,7,5,0,4,521,41,18,43.9,23,56.1
"Paulinho","Leverkusen","BRA","MF","FW",19,18,16,32,115,144,79.9,76,83,91.6,7,14,50,28,39,71.8,7,9,0,141,3,0,1,1,8,1,2,0,180,16,12,75,4,25
"Paulo Otávio","Wolfsburg","BRA","DF",NA,24,16,12,18,130,185,70.3,66,79,83.5,10,23,43.5,50,67,74.6,9,6,6,140,45,0,0,0,14,45,0,0,262,14,7,50,7,50
"Pavel Kadeřábek","Hoffenheim","CZE","DF","FW",27,44,87,176,957,1372,69.8,527,628,83.9,65,165,39.4,350,485,72.2,37,40,29,1172,197,7,0,4,113,190,0,3,1615,18,9,50,9,50
"Per Ciljan Skjelbred","Hertha BSC","NOR","MF",NA,32,14,75,17,600,731,82.1,247,285,86.7,61,85,71.8,277,325,85.2,2,3,1,704,24,17,0,3,5,6,0,3,880,15,13,86.7,2,13.3
"Peter Pekarík","Hertha BSC","SVK","DF","FW",32,14,25,38,327,421,77.7,150,175,85.7,31,62,50,140,164,85.4,7,8,7,341,79,6,0,5,24,73,0,1,509,6,4,66.7,2,33.3
"Philipp Bargfrede","Werder Bremen","GER","MF",NA,30,2,35,4,198,272,72.8,99,120,82.5,11,27,40.7,79,105,75.2,2,4,0,269,2,2,0,2,3,0,0,1,345,6,5,83.3,1,16.7
"Philipp Lienhart","Freiburg","AUT","DF",NA,23,30,55,4,892,1045,85.4,235,254,92.5,102,180,56.7,553,592,93.4,2,3,0,1003,39,32,0,15,5,7,0,3,1238,2,2,100,0,0
"Philipp Max","Augsburg","GER","DF",NA,25,60,80,101,934,1430,65.3,466,544,85.7,114,332,34.3,334,465,71.8,59,39,21,986,438,96,1,18,218,240,102,6,1658,15,8,53.3,7,46.7
"Philippe Coutinho","Bayern Munich","BRA","MF","FW",27,57,151,128,691,857,80.6,364,412,88.3,65,105,61.9,231,270,85.6,30,36,0,792,60,12,10,6,41,10,27,5,1041,56,33,58.9,23,41.1
"Phillipp Mwene","Mainz 05","AUT","DF",NA,25,8,6,7,92,150,61.3,50,59,84.7,12,26,46.2,28,52,53.8,2,1,0,95,55,7,0,1,10,45,3,0,207,5,3,60,2,40
"Pierre Kunde","Mainz 05","CMR","MF",NA,24,52,118,35,790,1019,77.5,351,407,86.2,108,180,60,307,378,81.2,11,15,6,939,77,57,2,16,29,11,9,3,1269,43,34,79.1,9,20.9
"Rabbi Matondo","Schalke 04","WAL","FW","MF",18,38,16,93,155,236,65.7,87,119,73.1,9,16,56.3,41,57,71.9,12,6,1,227,9,0,0,1,9,2,0,0,397,52,29,55.8,23,44.2
"Rafael Czichos","Köln","GER","DF",NA,29,30,83,7,1002,1231,81.4,285,332,85.8,153,231,66.2,555,636,87.3,7,3,0,1155,73,65,3,6,5,8,0,3,1501,14,9,64.3,5,35.7
"Raffael","Gladbach","BRA","MF","FW",34,1,4,7,36,45,80,18,19,94.7,2,6,33.3,13,14,92.9,4,1,0,40,5,1,0,0,3,0,3,0,66,3,2,66.7,1,33.3
"Ramy Bensebaini","Gladbach","ALG","DF",NA,24,31,70,68,732,953,76.8,389,445,87.4,54,103,52.4,267,336,79.5,12,8,3,772,179,28,2,2,28,151,0,2,1167,29,15,51.7,14,48.3
"Rani Khedira","Augsburg","GER","MF",NA,25,8,68,27,616,891,69.1,325,410,79.3,43,111,38.7,204,274,74.5,11,5,1,873,13,10,1,4,9,2,1,5,1179,8,4,50,4,50
"Raphael Framberger","Augsburg","GER","DF",NA,23,19,41,24,327,514,63.6,182,226,80.5,28,76,36.8,105,160,65.6,5,11,4,361,150,5,0,1,22,145,0,3,670,13,8,61.5,5,38.5
"Raphaël Guerreiro","Dortmund","POR","DF","MF",25,75,163,131,1859,2129,87.3,1115,1192,93.5,98,154,63.6,541,624,86.7,37,33,9,1880,238,42,6,6,67,167,29,11,2393,66,41,62.1,25,37.9
"Reece Oxford","Augsburg","ENG","MF",NA,20,1,4,1,63,97,64.9,28,38,73.7,13,21,61.9,21,33,63.6,0,0,0,94,2,2,1,1,0,0,0,1,138,2,1,50,1,50
"Renato Steffen","Wolfsburg","SUI","MF","FW",27,43,68,109,517,703,73.5,259,312,83,44,79,55.7,189,256,73.8,25,20,3,644,58,8,2,3,37,48,1,1,887,47,31,66,16,34
"Ridle Baku","Mainz 05","GER","DF","MF",21,42,109,118,827,1167,70.9,389,474,82.1,91,178,51.1,321,437,73.5,27,36,16,989,173,19,3,11,83,154,0,5,1510,59,33,55.9,26,44.1
"Robert Andrich","Union Berlin","GER","MF",NA,24,25,151,31,857,1214,70.6,389,492,79.1,71,157,45.2,339,452,75,32,30,9,1174,35,20,5,10,39,2,7,5,1542,41,28,68.3,13,31.7
"Robert Lewandowski","Bayern Munich","POL","FW",NA,30,70,91,245,571,796,71.7,339,414,81.9,30,42,71.4,146,211,69.2,36,45,8,766,23,5,8,8,23,0,0,7,1178,90,58,64.4,32,35.6
"Robert Skov","Hoffenheim","DEN","DF","FW",23,112,96,159,962,1301,73.9,499,570,87.5,94,213,44.1,337,444,75.9,55,30,13,1050,247,32,2,9,150,149,65,4,1653,74,40,54.1,34,45.9
"Robin Knoche","Wolfsburg","GER","DF",NA,27,22,90,4,807,979,82.4,206,233,88.4,115,181,63.5,476,540,88.1,4,4,1,941,38,32,0,12,4,6,0,0,1168,6,6,100,0,0
"Robin Koch","Freiburg","GER","DF","MF",23,16,103,11,1266,1517,83.5,285,338,84.3,215,289,74.4,750,839,89.4,12,14,3,1479,35,33,4,19,4,2,0,3,1811,7,7,100,0,0
"Robin Quaison","Mainz 05","SWE","FW","MF",25,36,61,155,394,575,68.5,236,287,82.2,25,50,50,110,155,71,28,18,0,530,32,2,7,2,11,9,2,13,852,66,44,66.7,22,33.3
"Roland Sallai","Freiburg","HUN","MF","FW",22,47,34,89,228,343,66.5,122,152,80.3,8,21,38.1,81,119,68.1,12,9,1,336,6,3,2,1,42,3,0,1,506,49,26,53.1,23,46.9
"Roman Bürki","Dortmund","SUI","GK",NA,28,0,0,0,834,1050,79.4,153,155,98.7,200,408,49,478,481,99.4,0,0,0,800,248,47,0,2,0,0,0,2,1103,2,0,0,2,100
"Ronaël Pierre-Gabriel","Mainz 05","FRA","DF",NA,21,6,27,9,200,276,72.5,90,108,83.3,20,34,58.8,86,117,73.5,3,6,3,214,62,5,0,1,8,57,0,0,353,14,11,78.6,3,21.4
"Rouwen Hennings","Düsseldorf","GER","FW",NA,31,13,58,164,434,642,67.6,242,315,76.8,26,49,53.1,143,203,70.4,22,13,5,559,80,0,3,5,30,4,0,3,880,29,12,41.4,17,58.6
"Ruben Vargas","Augsburg","SUI","FW","MF",20,91,69,152,399,640,62.3,226,310,72.9,26,60,43.3,122,191,63.9,23,20,4,600,35,4,3,2,25,27,4,5,1026,110,54,49.1,56,50.9
"Rune Jarstein","Hertha BSC","NOR","GK",NA,34,0,1,0,674,1015,66.4,87,87,100,352,674,52.2,233,247,94.3,1,0,0,698,312,88,0,3,0,0,0,5,1083,1,1,100,0,0
"Salif Sané","Schalke 04","SEN","DF",NA,28,11,52,10,584,689,84.8,200,227,88.1,70,97,72.2,303,341,88.9,2,2,0,648,39,38,0,3,0,1,0,2,831,11,8,72.7,3,27.3
"Salomon Kalou","Hertha BSC","CIV","FW","MF",33,2,7,17,27,42,64.3,13,18,72.2,2,4,50,9,16,56.3,1,2,0,41,1,0,1,0,1,1,0,0,71,4,1,25,3,75
"Santiago Ascacíbar","Hertha BSC","ARG","MF",NA,22,3,26,3,261,311,83.9,127,144,88.2,22,30,73.3,97,107,90.7,2,1,1,295,16,15,0,3,2,1,0,0,409,10,7,70,3,30
"Sargis Adamyan","Hoffenheim","ARM","FW","MF",26,19,16,67,128,180,71.1,84,105,80,4,7,57.1,33,41,80.5,6,5,2,169,10,0,0,1,11,7,0,1,287,21,10,47.6,11,52.4
"Sebastiaan Bornauw","Köln","BEL","DF",NA,20,12,76,5,1008,1248,80.8,231,263,87.8,169,289,58.5,601,657,91.5,5,4,3,1212,28,25,1,21,6,3,0,8,1512,14,11,78.6,3,21.4
"Sebastian Andersson","Union Berlin","SWE","FW",NA,28,34,54,204,463,800,57.9,280,424,66,10,27,37,113,209,54.1,23,9,2,778,18,0,0,2,31,0,0,4,1167,52,21,40.4,31,59.6
"Sebastian Polter","Union Berlin","GER","FW",NA,28,2,10,36,50,84,59.5,31,50,62,2,2,100,15,25,60,11,4,0,81,3,0,0,0,1,1,0,0,127,4,3,75,1,25
"Sebastian Rode","Eint Frankfurt","GER","MF",NA,28,37,129,41,1006,1194,84.3,462,511,90.4,97,137,70.8,401,453,88.5,23,21,6,1140,49,22,0,10,20,7,16,5,1412,14,13,92.9,1,7.1
"Sebastian Rudy","Hoffenheim","GER","MF","DF",29,35,162,72,1202,1532,78.5,558,640,87.2,121,209,57.9,482,573,84.1,55,33,7,1381,141,35,6,5,86,56,50,10,1800,26,18,69.2,8,30.8
"Sebastian Schonlau","Paderborn 07","GER","DF",NA,24,14,88,3,1288,1470,87.6,385,424,90.8,170,239,71.1,719,773,93,4,0,0,1408,59,57,1,13,2,1,0,3,1785,10,9,90,1,10
"Sebastian Vasiliadis","Paderborn 07","GRE","MF",NA,21,48,100,53,806,1070,75.3,349,423,82.5,86,167,51.5,331,382,86.6,27,10,1,1027,40,29,1,22,12,9,2,3,1470,79,51,64.6,28,35.4
"Serge Gnabry","Bayern Munich","GER","FW","MF",24,118,92,337,886,1134,78.1,535,628,85.2,32,65,49.2,269,330,81.5,53,44,8,1092,38,2,4,1,70,33,2,4,1461,96,55,57.3,41,42.7
"Sergio Córdova","Augsburg","VEN","FW",NA,21,8,7,11,51,78,65.4,27,37,73,2,4,50,13,20,65,4,1,0,71,6,0,0,1,2,0,0,1,118,5,3,60,2,40
"Sheraldo Becker","Union Berlin","SUR","MF","FW",24,17,5,33,77,134,57.5,38,52,73.1,4,12,33.3,31,53,58.5,8,4,3,132,1,0,0,2,17,1,0,1,160,12,8,66.7,4,33.3
"Simon Falette","Eint Frankfurt","GUI","DF",NA,27,0,5,0,49,63,77.8,11,12,91.7,7,16,43.8,30,31,96.8,1,0,0,60,3,3,0,3,0,0,0,0,76,1,1,100,0,0
"Simon Terodde","Köln","GER","FW",NA,31,9,9,45,100,178,56.2,59,86,68.6,4,8,50,35,52,67.3,7,3,0,149,26,1,0,0,2,4,0,3,289,5,3,60,2,40
"Stefan Ilsanker","Eint Frankfurt","AUT","DF","MF",30,4,38,6,332,373,89,126,136,92.6,29,44,65.9,170,183,92.9,1,4,1,365,8,7,0,3,1,1,0,0,643,4,4,100,0,0
"Stefan Ilsanker","Eint Frankfurt","AUT","DF","MF",30,4,38,6,332,373,89,126,136,92.6,29,44,65.9,170,183,92.9,1,4,1,365,8,7,0,3,1,1,0,0,423,2,1,50,1,50
"Stefan Ilsanker","Eint Frankfurt","AUT","DF","MF",30,4,38,6,332,373,89,126,136,92.6,29,44,65.9,170,183,92.9,1,4,1,524,23,14,1,4,5,9,0,1,643,4,4,100,0,0
"Stefan Ilsanker","Eint Frankfurt","AUT","DF","MF",30,4,38,6,332,373,89,126,136,92.6,29,44,65.9,170,183,92.9,1,4,1,524,23,14,1,4,5,9,0,1,423,2,1,50,1,50
"Stefan Ilsanker","RB Leipzig","AUT","DF",NA,30,2,26,0,332,373,89,126,136,92.6,29,44,65.9,170,183,92.9,1,4,1,365,8,7,0,3,1,1,0,0,643,4,4,100,0,0
"Stefan Ilsanker","RB Leipzig","AUT","DF",NA,30,2,26,0,332,373,89,126,136,92.6,29,44,65.9,170,183,92.9,1,4,1,365,8,7,0,3,1,1,0,0,423,2,1,50,1,50
"Stefan Ilsanker","RB Leipzig","AUT","DF",NA,30,2,26,0,332,373,89,126,136,92.6,29,44,65.9,170,183,92.9,1,4,1,524,23,14,1,4,5,9,0,1,643,4,4,100,0,0
"Stefan Ilsanker","RB Leipzig","AUT","DF",NA,30,2,26,0,332,373,89,126,136,92.6,29,44,65.9,170,183,92.9,1,4,1,524,23,14,1,4,5,9,0,1,423,2,1,50,1,50
"Stefan Ilsanker","Eint Frankfurt","AUT","DF","MF",30,4,38,6,436,548,79.6,169,195,86.7,54,88,61.4,204,243,84,6,4,2,524,23,14,1,4,5,9,0,1,643,4,4,100,0,0
"Stefan Ilsanker","Eint Frankfurt","AUT","DF","MF",30,4,38,6,436,548,79.6,169,195,86.7,54,88,61.4,204,243,84,6,4,2,524,23,14,1,4,5,9,0,1,423,2,1,50,1,50
"Stefan Ilsanker","Eint Frankfurt","AUT","DF","MF",30,4,38,6,436,548,79.6,169,195,86.7,54,88,61.4,204,243,84,6,4,2,365,8,7,0,3,1,1,0,0,643,4,4,100,0,0
"Stefan Ilsanker","Eint Frankfurt","AUT","DF","MF",30,4,38,6,436,548,79.6,169,195,86.7,54,88,61.4,204,243,84,6,4,2,365,8,7,0,3,1,1,0,0,423,2,1,50,1,50
"Stefan Ilsanker","RB Leipzig","AUT","DF",NA,30,2,26,0,436,548,79.6,169,195,86.7,54,88,61.4,204,243,84,6,4,2,524,23,14,1,4,5,9,0,1,643,4,4,100,0,0
"Stefan Ilsanker","RB Leipzig","AUT","DF",NA,30,2,26,0,436,548,79.6,169,195,86.7,54,88,61.4,204,243,84,6,4,2,524,23,14,1,4,5,9,0,1,423,2,1,50,1,50
