"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Jaime Mata","Getafe","ESP","FW",NA,32,6,11,61,135,207,65.2,80,112,71.4,4,11,36.4,40,55,72.7,8,5,1,196,9,0,0,1,10,2,0,2,296,9,4,44.4,5,55.6
"Jakub Jankto","Getafe","CZE","DF","MF",25,8,20,32,163,250,65.2,77,94,81.9,10,40,25,73,97,75.3,5,4,1,209,38,4,1,0,27,33,1,3,298,6,4,66.7,2,33.3
"Jan Oblak","Atlético Madrid","SVN","GK",NA,28,0,0,0,640,1094,58.5,92,93,98.9,286,736,38.9,256,258,99.2,0,1,0,700,393,110,0,2,0,0,0,1,1159,2,2,100,0,0
"Jason","Alavés","ESP","MF","FW",27,11,10,31,112,218,51.4,49,68,72.1,16,57,28.1,41,70,58.6,17,7,7,25,5,1,1,1,7,2,2,0,48,3,3,100,0,0
"Jason","Alavés","ESP","MF","FW",27,11,10,31,112,218,51.4,49,68,72.1,16,57,28.1,41,70,58.6,17,7,7,25,5,1,1,1,7,2,2,0,299,18,5,27.8,13,72.2
"Jason","Alavés","ESP","MF","FW",27,11,10,31,23,30,76.7,10,10,100,5,8,62.5,8,11,72.7,3,2,1,159,57,28,1,1,61,2,24,2,48,3,3,100,0,0
"Jason","Alavés","ESP","MF","FW",27,11,10,31,23,30,76.7,10,10,100,5,8,62.5,8,11,72.7,3,2,1,159,57,28,1,1,61,2,24,2,299,18,5,27.8,13,72.2
"Jason","Alavés","ESP","MF","FW",27,11,10,31,23,30,76.7,10,10,100,5,8,62.5,8,11,72.7,3,2,1,25,5,1,1,1,7,2,2,0,48,3,3,100,0,0
"Jason","Alavés","ESP","MF","FW",27,11,10,31,23,30,76.7,10,10,100,5,8,62.5,8,11,72.7,3,2,1,25,5,1,1,1,7,2,2,0,299,18,5,27.8,13,72.2
"Jason","Alavés","ESP","MF","FW",27,11,10,31,112,218,51.4,49,68,72.1,16,57,28.1,41,70,58.6,17,7,7,159,57,28,1,1,61,2,24,2,48,3,3,100,0,0
"Jason","Alavés","ESP","MF","FW",27,11,10,31,112,218,51.4,49,68,72.1,16,57,28.1,41,70,58.6,17,7,7,159,57,28,1,1,61,2,24,2,299,18,5,27.8,13,72.2
"Jason","Valencia","ESP","MF","DF",27,4,4,6,112,218,51.4,49,68,72.1,16,57,28.1,41,70,58.6,17,7,7,159,57,28,1,1,61,2,24,2,48,3,3,100,0,0
"Jason","Valencia","ESP","MF","DF",27,4,4,6,112,218,51.4,49,68,72.1,16,57,28.1,41,70,58.6,17,7,7,159,57,28,1,1,61,2,24,2,299,18,5,27.8,13,72.2
"Jason","Valencia","ESP","MF","DF",27,4,4,6,23,30,76.7,10,10,100,5,8,62.5,8,11,72.7,3,2,1,159,57,28,1,1,61,2,24,2,48,3,3,100,0,0
"Jason","Valencia","ESP","MF","DF",27,4,4,6,23,30,76.7,10,10,100,5,8,62.5,8,11,72.7,3,2,1,159,57,28,1,1,61,2,24,2,299,18,5,27.8,13,72.2
"Jason","Valencia","ESP","MF","DF",27,4,4,6,112,218,51.4,49,68,72.1,16,57,28.1,41,70,58.6,17,7,7,25,5,1,1,1,7,2,2,0,48,3,3,100,0,0
"Jason","Valencia","ESP","MF","DF",27,4,4,6,112,218,51.4,49,68,72.1,16,57,28.1,41,70,58.6,17,7,7,25,5,1,1,1,7,2,2,0,299,18,5,27.8,13,72.2
"Jason","Valencia","ESP","MF","DF",27,4,4,6,23,30,76.7,10,10,100,5,8,62.5,8,11,72.7,3,2,1,25,5,1,1,1,7,2,2,0,48,3,3,100,0,0
"Jason","Valencia","ESP","MF","DF",27,4,4,6,23,30,76.7,10,10,100,5,8,62.5,8,11,72.7,3,2,1,25,5,1,1,1,7,2,2,0,299,18,5,27.8,13,72.2
"Jaume Costa","Mallorca","ESP","DF",NA,33,39,68,108,724,1010,71.7,392,458,85.6,48,126,38.1,263,363,72.5,20,32,17,796,212,11,2,5,75,201,0,2,1191,14,9,64.3,5,35.7
"Javi Galán","Celta Vigo","ESP","DF",NA,26,123,104,233,1697,2182,77.8,831,941,88.3,124,260,47.7,679,834,81.4,23,38,26,1759,417,33,1,17,173,380,4,6,2642,125,85,68,40,32
"Javi López","Alavés","ESP","DF",NA,19,6,13,18,155,218,71.1,68,76,89.5,20,46,43.5,63,85,74.1,4,5,3,165,52,8,0,2,14,44,0,1,273,6,2,33.3,4,66.7
"Javi Martínez","Osasuna","ESP","MF","FW",21,24,28,38,291,398,73.1,159,194,82,18,35,51.4,97,125,77.6,11,4,3,378,18,5,0,3,31,4,5,2,499,16,11,68.8,5,31.3
"Javi Puado","Espanyol","ESP","MF","FW",23,64,56,130,520,638,81.5,320,356,89.9,20,32,62.5,146,176,83,21,17,2,619,17,1,4,5,18,9,0,2,872,55,30,54.5,25,45.5
"Javier Llabrés","Mallorca","ESP","FW","MF",18,3,5,15,49,63,77.8,30,35,85.7,3,5,60,14,21,66.7,3,1,0,61,2,0,0,1,4,1,1,0,83,6,4,66.7,2,33.3
"Javier Ontiveros","Osasuna","ESP","FW","MF",23,6,2,2,24,32,75,18,21,85.7,1,2,50,3,6,50,0,1,1,31,1,1,0,0,3,0,0,0,37,1,1,100,0,0
"Javier Pastore","Elche","ARG","MF","FW",32,16,35,36,216,283,76.3,111,128,86.7,23,35,65.7,72,92,78.3,11,13,2,274,8,3,3,3,8,4,1,1,338,14,8,57.1,6,42.9
"Javier Serrano","Atlético Madrid","ESP","MF",NA,18,0,2,1,30,38,78.9,15,17,88.2,3,4,75,8,12,66.7,0,1,0,37,1,0,0,0,0,1,0,0,50,1,0,0,1,100
"Jeison Murillo","Celta Vigo","COL","DF",NA,29,9,46,3,621,699,88.8,174,186,93.5,92,126,73,346,371,93.3,1,0,0,674,23,22,0,6,1,1,0,2,806,3,3,100,0,0
"Jens Jønsson","Cádiz","DEN","MF",NA,28,4,20,13,255,336,75.9,148,173,85.5,13,31,41.9,89,111,80.2,8,5,2,332,4,3,0,0,5,1,0,0,487,10,8,80,2,20
"Jeremías Ledesma","Cádiz","ARG","GK",NA,28,0,0,0,606,1160,52.2,53,54,98.1,353,892,39.6,197,201,98,2,2,0,703,450,137,0,8,0,0,0,7,1273,2,2,100,0,0
"Jesús Corona","Sevilla","MEX","FW","DF",28,37,54,130,466,603,77.3,250,284,88,31,67,46.3,160,198,80.8,26,16,6,556,45,2,1,6,52,31,12,2,736,44,19,43.2,25,56.8
"Jesús Navas","Sevilla","ESP","DF",NA,35,58,117,181,1095,1413,77.5,548,605,90.6,134,244,54.9,387,494,78.3,35,51,23,1201,208,16,0,17,112,192,0,4,1553,15,6,40,9,60
"Jesús Santiago","Valencia","ESP","MF",NA,17,0,2,1,28,35,80,12,15,80,3,5,60,10,12,83.3,0,0,0,33,2,0,0,0,0,0,0,0,40,1,0,0,1,100
"Jesús Vallejo","Real Madrid","ESP","DF",NA,24,0,1,0,188,219,85.8,77,85,90.6,17,30,56.7,91,98,92.9,1,0,0,203,16,1,0,2,1,9,0,0,268,4,2,50,2,50
"Jesus Vazquez","Valencia","ESP","DF",NA,18,26,21,38,249,348,71.6,149,169,88.2,10,21,47.6,81,118,68.6,6,5,2,258,90,1,1,0,24,89,0,0,475,34,25,73.5,9,26.5
"Joan Jordán","Sevilla","ESP","MF",NA,27,17,170,64,1601,1833,87.3,698,766,91.1,199,254,78.3,658,725,90.8,24,19,2,1755,70,59,2,41,23,6,5,8,2062,37,23,62.2,14,37.8
"Joan Sastre Vanrell","Mallorca","ESP","DF",NA,24,4,3,5,74,106,69.8,30,41,73.2,12,20,60,30,40,75,0,0,0,84,20,1,0,0,6,19,0,2,137,5,3,60,2,40
"João Félix","Atlético Madrid","POR","FW","MF",21,42,49,82,325,451,72.1,196,234,83.8,30,56,53.6,66,96,68.8,19,23,1,414,32,8,10,11,18,8,2,5,600,52,31,59.6,21,40.4
"Joaquín","Betis","ESP","FW","MF",40,31,28,46,212,274,77.4,113,126,89.7,16,36,44.4,73,91,80.2,14,9,1,233,40,11,0,1,36,3,26,1,345,30,17,56.7,13,43.3
"Johan Mojica","Elche","COL","DF",NA,28,108,128,157,1400,1863,75.1,784,862,91,144,308,46.8,424,549,77.2,29,45,27,1509,348,30,0,20,158,316,2,6,2180,72,31,43.1,41,56.9
"John Donald","Elche","ESP","DF",NA,20,2,9,1,76,89,85.4,35,39,89.7,2,6,33.3,36,39,92.3,2,0,0,83,4,1,1,0,0,3,0,2,112,1,1,100,0,0
"John Guidetti","Alavés","SWE","FW","MF",29,1,3,21,54,75,72,37,44,84.1,2,3,66.7,8,13,61.5,4,0,0,70,4,0,0,0,4,0,0,1,103,6,4,66.7,2,33.3
"Jon Guridi","Real Sociedad","ESP","MF",NA,26,3,8,5,57,81,70.4,33,42,78.6,2,5,40,16,21,76.2,1,1,0,81,0,0,0,0,3,0,0,0,111,9,5,55.6,4,44.4
"Jon Moncayola","Osasuna","ESP","MF",NA,23,19,131,66,1104,1411,78.2,458,522,87.7,162,282,57.4,451,522,86.4,32,30,17,1301,101,57,1,25,98,15,28,9,1672,19,13,68.4,6,31.6
"Jon Morcillo","Athletic Club","ESP","MF","FW",22,3,3,7,20,33,60.6,12,14,85.7,0,4,0,6,10,60,0,0,0,32,1,0,0,0,7,0,1,0,44,1,0,0,1,100
"Jonás Ramalho","Osasuna","ESP","DF",NA,28,2,13,6,97,134,72.4,48,55,87.3,8,16,50,40,56,71.4,0,0,0,113,21,0,0,0,5,21,0,0,164,2,0,0,2,100
"Jonathan Silva","Getafe","ARG","DF","FW",27,5,11,9,62,94,66,28,37,75.7,6,14,42.9,26,36,72.2,2,1,1,81,13,1,0,0,10,12,0,0,132,1,1,100,0,0
"Jordi Alba","Barcelona","ESP","DF",NA,32,47,291,213,2334,2795,83.5,1218,1329,91.6,154,273,56.4,868,995,87.2,58,60,18,2416,365,96,13,12,121,268,1,14,3031,22,6,27.3,16,72.7
"Jordi Mboula","Mallorca","ESP","FW",NA,22,13,3,30,52,90,57.8,37,49,75.5,1,2,50,12,28,42.9,3,2,1,88,2,0,0,0,12,2,0,0,150,15,7,46.7,8,53.3
"Jorge Cuenca","Getafe","ESP","DF",NA,21,4,61,6,742,1108,67,269,345,78,93,260,35.8,374,464,80.6,2,1,1,1047,53,32,0,23,5,21,0,8,1440,6,3,50,3,50
"Jorge de Frutos","Levante","ESP","MF","FW",24,60,49,153,320,499,64.1,177,221,80.1,28,65,43.1,98,149,65.8,22,26,11,470,25,1,0,5,69,16,6,4,754,76,36,47.4,40,52.6
"Jorge Miramón","Levante","ESP","DF",NA,32,30,85,86,793,1046,75.8,429,486,88.3,77,158,48.7,278,352,79,16,25,11,826,216,7,2,6,49,209,0,4,1265,31,21,67.7,10,32.3
"Jorge Molina","Granada","ESP","FW",NA,39,11,51,105,331,522,63.4,201,275,73.1,17,34,50,88,133,66.2,31,12,2,505,13,0,6,0,9,2,1,4,722,17,7,41.2,10,58.8
"Josan","Elche","ESP","DF","MF",31,42,38,82,383,537,71.3,195,241,80.9,25,51,49,148,197,75.1,18,23,13,441,93,10,0,1,74,80,3,3,690,46,27,58.7,19,41.3
"José Ángel","Osasuna","ESP","DF",NA,31,22,98,35,590,785,75.2,242,278,87.1,117,191,61.3,228,298,76.5,8,23,13,629,154,23,0,32,46,131,0,2,893,29,20,69,9,31
"José Campaña","Levante","ESP","MF",NA,28,37,133,55,715,880,81.3,365,395,92.4,74,141,52.5,248,291,85.2,24,16,1,791,87,48,3,17,56,4,35,2,1021,35,21,60,14,40
"José Fontán","Celta Vigo","ESP","DF",NA,21,3,7,4,170,205,82.9,61,68,89.7,21,34,61.8,86,99,86.9,2,2,2,195,9,3,0,0,5,6,0,1,234,1,1,100,0,0
"José Juan Macías","Getafe","MEX","FW","MF",21,1,5,19,30,44,68.2,22,29,75.9,0,1,0,7,10,70,0,0,0,43,1,0,0,0,3,0,0,0,71,10,5,50,5,50
"José Luis García Vayá","Levante","ESP","MF",NA,22,24,130,24,1005,1271,79.1,496,561,88.4,123,216,56.9,347,411,84.4,26,14,5,1195,73,32,2,27,58,2,38,3,1486,20,13,65,7,35
"José Luis Gayà","Valencia","ESP","DF",NA,26,36,67,92,650,903,72,282,326,86.5,78,176,44.3,281,360,78.1,23,31,18,683,219,31,2,16,94,186,2,1,1083,29,16,55.2,13,44.8
"José Luis Morales","Levante","ESP","FW","MF",34,100,97,241,497,774,64.2,273,339,80.5,52,114,45.6,149,223,66.8,36,36,10,699,65,12,6,6,121,15,30,10,1167,156,64,41,92,59
"José Mari","Cádiz","ESP","MF",NA,33,8,25,5,160,193,82.9,56,63,88.9,27,41,65.9,77,82,93.9,1,2,0,178,13,10,0,7,1,3,0,2,238,1,1,100,0,0
"José María Giménez","Atlético Madrid","URU","DF",NA,26,5,44,2,820,929,88.3,268,285,94,100,144,69.4,429,466,92.1,5,0,0,880,46,44,0,16,1,2,0,3,1140,12,8,66.7,4,33.3
"José Pozo","Rayo Vallecano","ESP","MF","DF",25,2,11,7,46,53,86.8,22,25,88,3,3,100,18,20,90,3,7,1,51,0,0,2,0,2,0,0,2,65,2,0,0,2,100
"Joseba Zaldúa","Real Sociedad","ESP","DF",NA,29,17,37,57,473,616,76.8,228,257,88.7,41,77,53.2,190,247,76.9,4,10,5,480,135,12,0,1,33,123,0,1,750,8,3,37.5,5,62.5
"Joselu","Alavés","ESP","FW",NA,31,27,108,137,657,1104,59.5,408,606,67.3,34,69,49.3,183,317,57.7,35,18,4,1049,45,0,5,8,31,11,2,10,1483,51,18,35.3,33,64.7
"Joseph Aidoo","Celta Vigo","GHA","DF",NA,25,25,110,3,1270,1567,81,359,420,85.5,159,278,57.2,740,830,89.2,6,5,1,1531,32,13,1,11,3,19,0,4,1828,11,9,81.8,2,18.2
"Juan Cruz Armada","Osasuna","ESP","DF",NA,29,16,80,12,770,949,81.1,276,303,91.1,61,121,50.4,416,482,86.3,3,4,1,863,84,24,1,5,8,60,0,2,1097,13,10,76.9,3,23.1
"Juan Foyth","Villarreal","ARG","DF",NA,23,48,91,35,982,1178,83.4,491,546,89.9,68,100,68,410,486,84.4,10,11,1,965,208,16,2,5,7,192,0,5,1409,40,28,70,12,30
"Juan Miranda","Betis","ESP","DF",NA,21,7,33,51,385,514,74.9,191,213,89.7,26,68,38.2,161,210,76.7,7,9,4,405,106,11,0,0,28,95,0,3,615,9,4,44.4,5,55.6
"Juanmi","Betis","ESP","FW",NA,28,26,38,107,393,502,78.3,227,269,84.4,23,41,56.1,128,151,84.8,19,11,1,481,20,1,2,6,4,17,0,1,773,44,29,65.9,15,34.1
"Julen Lobete","Real Sociedad","ESP","FW","MF",20,3,4,29,44,55,80,35,41,85.4,1,1,100,6,8,75,1,1,0,49,6,1,0,0,0,0,0,0,108,9,3,33.3,6,66.7
"Jules Koundé","Sevilla","FRA","DF",NA,22,48,168,35,1894,2153,88,758,821,92.3,218,319,68.3,887,955,92.9,17,13,5,2061,88,56,1,31,18,32,0,4,2438,39,24,61.5,15,38.5
"Karim Benzema","Real Madrid","FRA","FW",NA,33,88,177,252,1043,1245,83.8,670,739,90.7,56,76,73.7,249,290,85.9,62,82,1,1175,57,4,6,10,10,2,8,13,1501,51,36,70.6,15,29.4
"Karim Rekik","Sevilla","NED","DF",NA,26,12,30,13,693,777,89.2,294,316,93,39,62,62.9,349,376,92.8,5,5,1,732,43,6,1,1,6,37,0,2,868,8,5,62.5,3,37.5
"Keidi Bare","Espanyol","ALB","MF",NA,23,20,67,15,761,886,85.9,351,387,90.7,72,94,76.6,308,343,89.8,8,6,1,845,36,34,2,15,7,2,0,5,1038,16,9,56.3,7,43.8
"Kévin Rodrigues","Rayo Vallecano","POR","DF","FW",27,9,16,11,162,229,70.7,89,105,84.8,9,25,36,57,78,73.1,3,2,1,172,56,7,0,1,10,48,1,1,290,4,2,50,2,50
"Kevin Vázquez","Celta Vigo","ESP","DF",NA,28,15,44,80,678,878,77.2,382,423,90.3,42,85,49.4,218,296,73.6,10,11,6,684,193,17,0,2,42,176,0,1,1052,16,11,68.8,5,31.3
"Kieran Trippier","Atlético Madrid","ENG","DF","FW",30,14,80,70,607,780,77.8,295,325,90.8,74,129,57.4,216,279,77.4,7,24,2,649,128,7,2,9,33,114,7,3,862,12,7,58.3,5,41.7
"Kiké","Osasuna","ESP","FW",NA,31,26,36,144,336,510,65.9,199,272,73.2,21,41,51.2,99,148,66.9,21,15,5,494,15,1,0,6,21,1,0,1,761,35,13,37.1,22,62.9
"Kike Barja","Osasuna","ESP","MF","FW",24,34,35,92,249,374,66.6,142,172,82.6,20,42,47.6,78,121,64.5,5,8,0,355,16,3,1,4,55,11,2,3,525,57,34,59.6,23,40.4
"Kike Hermoso","Betis","ESP","DF",NA,21,1,0,0,50,60,83.3,17,18,94.4,4,7,57.1,29,34,85.3,0,0,0,59,1,1,0,0,0,0,0,0,73,1,1,100,0,0
"Kike Pérez","Elche","ESP","MF","FW",24,23,19,20,181,248,73,103,122,84.4,15,24,62.5,58,75,77.3,6,4,0,232,12,5,4,4,7,2,4,4,315,14,9,64.3,5,35.7
"Koba Koindredi","Valencia","FRA","MF",NA,19,2,5,5,30,47,63.8,14,16,87.5,2,6,33.3,14,19,73.7,2,3,0,45,2,0,0,0,2,1,1,0,79,3,2,66.7,1,33.3
"Koke","Atlético Madrid","ESP","MF",NA,29,28,197,53,1505,1772,84.9,814,869,93.7,112,196,57.1,504,576,87.5,26,26,3,1715,51,36,7,13,33,8,7,6,1987,18,13,72.2,5,27.8
"Lago Junior","Mallorca","CIV","FW","MF",30,13,3,17,27,46,58.7,23,30,76.7,1,4,25,2,6,33.3,0,0,0,45,1,0,0,0,5,1,0,0,74,8,3,37.5,5,62.5
"Landry Dimata","Espanyol","BEL","FW","MF",23,6,7,34,67,92,72.8,32,42,76.2,4,4,100,25,32,78.1,5,1,0,85,7,0,0,1,0,0,0,0,164,10,6,60,4,40
"Leandro Cabrera","Espanyol","URU","DF",NA,30,5,107,5,1458,1934,75.4,493,556,88.7,229,461,49.7,712,849,83.9,10,2,0,1715,204,106,2,32,13,77,0,15,2329,5,1,20,4,80
"Lee Kang-in","Mallorca","KOR","MF","FW",20,32,48,64,407,587,69.3,248,293,84.6,38,106,35.8,94,126,74.6,22,13,2,488,91,31,4,9,73,5,49,8,775,61,38,62.3,23,37.7
"Leo Román","Mallorca","ESP","GK",NA,21,0,0,0,47,67,70.1,11,11,100,14,34,41.2,22,22,100,0,0,0,45,22,6,0,0,0,0,0,0,75,1,1,100,0,0
"Loren Morón","Betis","ESP","FW",NA,27,0,0,0,51,92,55.4,29,39,74.4,5,10,50,9,21,42.9,5,2,1,0,0,0,0,0,0,0,0,0,170,7,4,57.1,3,42.9
"Loren Morón","Espanyol","ESP","FW","MF",27,5,5,19,51,92,55.4,29,39,74.4,5,10,50,9,21,42.9,5,2,1,0,0,0,0,0,0,0,0,0,170,7,4,57.1,3,42.9
"Loren Morón","Betis","ESP","FW",NA,27,0,0,0,51,92,55.4,29,39,74.4,5,10,50,9,21,42.9,5,2,1,86,4,0,0,0,5,0,0,2,170,7,4,57.1,3,42.9
"Loren Morón","Espanyol","ESP","FW","MF",27,5,5,19,51,92,55.4,29,39,74.4,5,10,50,9,21,42.9,5,2,1,86,4,0,0,0,5,0,0,2,170,7,4,57.1,3,42.9
"Luca Zidane","Rayo Vallecano","FRA","GK",NA,23,0,0,0,172,231,74.5,28,28,100,73,130,56.2,71,73,97.3,0,0,0,163,68,15,0,1,0,0,0,0,246,2,2,100,0,0
"Lucas Boyé","Elche","ARG","FW",NA,25,37,37,89,306,426,71.8,176,219,80.4,25,38,65.8,81,113,71.7,22,8,0,388,34,0,1,5,7,1,0,4,796,88,57,64.8,31,35.2
"Lucas Ocampos","Sevilla","ARG","FW",NA,27,68,80,230,656,864,75.9,350,393,89.1,51,106,48.1,241,304,79.3,18,18,6,781,73,3,0,14,63,68,2,10,1228,95,37,38.9,58,61.1
"Lucas Olaza","Elche","URU","DF",NA,27,2,16,22,162,211,76.8,89,105,84.8,7,17,41.2,58,71,81.7,6,4,2,170,40,2,0,1,16,34,4,1,242,2,2,100,0,0
"Lucas Pérez","Cádiz","ESP","FW","MF",32,17,41,61,274,383,71.5,163,190,85.8,31,62,50,60,90,66.7,12,8,1,328,50,20,4,5,45,3,20,5,476,12,5,41.7,7,58.3
"Lucas Pérez","Cádiz","ESP","FW","MF",32,17,41,61,274,383,71.5,163,190,85.8,31,62,50,60,90,66.7,12,8,1,328,50,20,4,5,45,3,20,5,450,12,5,41.7,7,58.3
"Lucas Pérez","Elche","ESP","FW",NA,32,17,40,59,277,389,71.2,131,151,86.8,33,81,40.7,95,124,76.6,30,17,5,328,50,20,4,5,45,3,20,5,476,12,5,41.7,7,58.3
"Lucas Pérez","Elche","ESP","FW",NA,32,17,40,59,277,389,71.2,131,151,86.8,33,81,40.7,95,124,76.6,30,17,5,328,50,20,4,5,45,3,20,5,450,12,5,41.7,7,58.3
"Lucas Pérez","Cádiz","ESP","FW","MF",32,17,41,61,274,383,71.5,163,190,85.8,31,62,50,60,90,66.7,12,8,1,301,83,17,4,7,67,2,54,5,476,12,5,41.7,7,58.3
"Lucas Pérez","Cádiz","ESP","FW","MF",32,17,41,61,274,383,71.5,163,190,85.8,31,62,50,60,90,66.7,12,8,1,301,83,17,4,7,67,2,54,5,450,12,5,41.7,7,58.3
"Lucas Pérez","Elche","ESP","FW",NA,32,17,40,59,274,383,71.5,163,190,85.8,31,62,50,60,90,66.7,12,8,1,328,50,20,4,5,45,3,20,5,476,12,5,41.7,7,58.3
"Lucas Pérez","Elche","ESP","FW",NA,32,17,40,59,274,383,71.5,163,190,85.8,31,62,50,60,90,66.7,12,8,1,328,50,20,4,5,45,3,20,5,450,12,5,41.7,7,58.3
"Lucas Pérez","Elche","ESP","FW",NA,32,17,40,59,274,383,71.5,163,190,85.8,31,62,50,60,90,66.7,12,8,1,301,83,17,4,7,67,2,54,5,476,12,5,41.7,7,58.3
"Lucas Pérez","Elche","ESP","FW",NA,32,17,40,59,274,383,71.5,163,190,85.8,31,62,50,60,90,66.7,12,8,1,301,83,17,4,7,67,2,54,5,450,12,5,41.7,7,58.3
"Lucas Pérez","Cádiz","ESP","FW","MF",32,17,41,61,277,389,71.2,131,151,86.8,33,81,40.7,95,124,76.6,30,17,5,301,83,17,4,7,67,2,54,5,476,12,5,41.7,7,58.3
"Lucas Pérez","Cádiz","ESP","FW","MF",32,17,41,61,277,389,71.2,131,151,86.8,33,81,40.7,95,124,76.6,30,17,5,301,83,17,4,7,67,2,54,5,450,12,5,41.7,7,58.3
"Lucas Pérez","Elche","ESP","FW",NA,32,17,40,59,277,389,71.2,131,151,86.8,33,81,40.7,95,124,76.6,30,17,5,301,83,17,4,7,67,2,54,5,476,12,5,41.7,7,58.3
"Lucas Pérez","Elche","ESP","FW",NA,32,17,40,59,277,389,71.2,131,151,86.8,33,81,40.7,95,124,76.6,30,17,5,301,83,17,4,7,67,2,54,5,450,12,5,41.7,7,58.3
"Lucas Pérez","Cádiz","ESP","FW","MF",32,17,41,61,277,389,71.2,131,151,86.8,33,81,40.7,95,124,76.6,30,17,5,328,50,20,4,5,45,3,20,5,476,12,5,41.7,7,58.3
"Lucas Pérez","Cádiz","ESP","FW","MF",32,17,41,61,277,389,71.2,131,151,86.8,33,81,40.7,95,124,76.6,30,17,5,328,50,20,4,5,45,3,20,5,450,12,5,41.7,7,58.3
"Lucas Torró","Osasuna","ESP","MF",NA,27,18,156,27,989,1281,77.2,511,614,83.2,69,114,60.5,373,475,78.5,9,13,0,1270,9,9,1,15,7,0,0,2,1629,25,22,88,3,12
"Lucas Vázquez","Real Madrid","ESP","DF",NA,30,58,108,156,1327,1537,86.3,753,810,93,91,153,59.5,437,502,87.1,31,35,11,1391,142,22,1,29,75,116,4,4,1758,31,18,58.1,13,41.9
"Ludwig Augustinsson","Sevilla","SWE","DF","FW",27,12,19,46,437,551,79.3,247,269,91.8,29,79,36.7,148,175,84.6,9,8,6,442,107,7,0,3,47,81,19,2,629,2,2,100,0,0
"Luis Javier Suárez","Granada","COL","FW",NA,23,62,63,196,427,664,64.3,243,319,76.2,22,59,37.3,140,213,65.7,30,27,5,623,39,1,0,10,38,7,0,2,1046,79,44,55.7,35,44.3
"Luís Maximiano","Granada","POR","GK",NA,22,0,1,0,641,1177,54.5,89,89,100,301,826,36.4,250,258,96.9,0,1,0,708,466,131,0,2,0,0,0,3,1262,2,2,100,0,0
"Luis Milla","Granada","ESP","MF",NA,26,52,167,45,1150,1464,78.6,509,575,88.5,156,298,52.3,445,508,87.6,42,21,12,1251,206,106,5,30,132,2,70,7,1705,38,28,73.7,10,26.3
"Luis Rioja","Alavés","ESP","MF","FW",27,122,77,213,560,932,60.1,315,403,78.2,48,129,37.2,170,291,58.4,33,34,12,853,72,30,5,0,170,17,25,7,1316,130,70,53.8,60,46.2
"Luis Suárez","Atlético Madrid","URU","FW",NA,34,16,40,105,363,502,72.3,213,276,77.2,27,41,65.9,90,112,80.4,15,13,1,459,38,0,7,4,6,0,0,5,682,23,6,26.1,17,73.9
"Luismi","Sevilla","ESP","FW","MF",20,0,1,0,3,7,42.9,2,3,66.7,0,1,0,1,1,100,0,1,0,6,1,0,0,0,0,1,0,0,7,1,1,100,0,0
"Luka Jović","Real Madrid","SRB","FW",NA,23,4,7,17,52,67,77.6,33,41,80.5,3,3,100,12,15,80,5,3,0,64,3,1,1,2,0,0,0,0,121,6,3,50,3,50
"Luka Modrić","Real Madrid","CRO","MF",NA,35,67,221,87,1500,1706,87.9,753,799,94.2,165,219,75.3,517,571,90.5,37,38,3,1587,112,64,11,35,48,12,30,7,1875,48,32,66.7,16,33.3
"Luuk de Jong","Barcelona","NED","FW",NA,30,4,9,48,132,185,71.4,90,118,76.3,2,3,66.7,28,40,70,4,1,1,172,11,1,2,0,1,0,0,2,280,4,3,75,1,25
"Mamadou Loum","Alavés","SEN","MF",NA,24,13,72,14,606,835,72.6,259,331,78.2,75,129,58.1,265,333,79.6,9,3,1,825,9,9,4,11,4,0,0,1,1174,42,26,61.9,16,38.1
"Mamadou Sylla","Alavés","SEN","FW","MF",27,5,4,29,41,74,55.4,20,31,64.5,3,4,75,17,28,60.7,3,2,1,62,6,0,0,0,5,1,1,2,110,7,3,42.9,4,57.1
"Mamadou Sylla","Alavés","SEN","FW","MF",27,5,4,29,41,74,55.4,20,31,64.5,3,4,75,17,28,60.7,3,2,1,62,6,0,0,0,5,1,1,2,115,8,4,50,4,50
"Mamadou Sylla","Rayo Vallecano","SEN","FW",NA,27,6,8,19,41,74,55.4,20,31,64.5,3,4,75,17,28,60.7,3,2,1,67,7,0,0,0,11,0,0,0,110,7,3,42.9,4,57.1
"Mamadou Sylla","Rayo Vallecano","SEN","FW",NA,27,6,8,19,41,74,55.4,20,31,64.5,3,4,75,17,28,60.7,3,2,1,67,7,0,0,0,11,0,0,0,115,8,4,50,4,50
